year,quarter,lad_code,hpi
2023,Q1,E07000234,98.41666666666667
2023,Q1,E07000235,97.09166666666665
2023,Q1,E07000236,99.3
2023,Q1,E07000237,98.60833333333333
2023,Q1,E07000238,98.675
2023,Q1,E07000239,99.91666666666667
2023,Q1,E07000240,97.72500000000001
2023,Q1,E07000241,98.425
2023,Q1,E07000242,98.58333333333333
2023,Q1,E07000243,98.05
2023,Q1,E07000244,96.575
2023,Q1,E07000245,97.39999999999999
2023,Q1,E08000001,98.96666666666665
2023,Q1,E08000002,99.36666666666667
2023,Q1,E08000003,100.78333333333335
2023,Q1,E08000004,100.23333333333333
2023,Q1,E08000005,98.74166666666667
2023,Q1,E08000006,97.86666666666667
2023,Q1,E08000007,98.24166666666667
2023,Q1,E08000008,99.85000000000001
2023,Q1,E08000009,99.21666666666665
2023,Q1,E08000010,97.125
2023,Q1,E08000011,99.25
2023,Q1,E08000012,99.52499999999999
2023,Q1,E08000014,99.2
2023,Q1,E08000015,99.375
2023,Q1,E08000017,97.85000000000001
2023,Q1,E08000018,97.50833333333333
2023,Q1,E08000021,100.28333333333335
2023,Q1,E08000022,99.5
2023,Q1,E08000023,99.47500000000001
2023,Q1,E08000024,99.73333333333333
2023,Q1,E08000025,97.325
2023,Q1,E08000026,98.38333333333333
2023,Q1,E08000027,99.30833333333334
2023,Q1,E08000028,100.875
2023,Q1,E08000029,99.25833333333333
2023,Q1,E08000030,101.00833333333333
2023,Q1,E08000031,97.79166666666667
2023,Q1,E08000032,98.5
2023,Q1,E08000033,99.325
2023,Q1,E08000034,98.28333333333335
2023,Q1,E08000035,99.3
2023,Q1,E08000036,98.40833333333335
2023,Q1,E08000037,100.16666666666667
2023,Q1,E08000038,100.19166666666666
2023,Q1,E08000039,97.45833333333333
2023,Q1,E09000001,101.15833333333335
2023,Q1,E09000002,98.44166666666666
2023,Q1,E09000003,97.56666666666666
2023,Q1,E09000004,96.28333333333335
2023,Q1,E09000005,99.04166666666667
