year,quarter,lad_code,claimant_count
2022,Q1,E07000236,2193
2022,Q1,E07000237,2575
2022,Q1,E07000238,2297
2022,Q1,E07000239,2205
2022,Q1,E07000240,2115
2022,Q1,E07000241,2377
2022,Q1,E07000242,2070
2022,Q1,E07000243,2165
2022,Q1,E07000244,4678
2022,Q1,E07000245,2735
2022,Q1,E08000001,10848
2022,Q1,E08000002,5643
2022,Q1,E08000003,25598
2022,Q1,E08000004,10447
2022,Q1,E08000005,9125
2022,Q1,E08000006,10067
2022,Q1,E08000007,6890
2022,Q1,E08000008,7405
2022,Q1,E08000009,4917
2022,Q1,E08000010,9067
2022,Q1,E08000011,5347
2022,Q1,E08000012,21217
2022,Q1,E08000013,5083
2022,Q1,E08000014,7602
2022,Q1,E08000015,8077
2022,Q1,E08000016,6385
2022,Q1,E08000017,10033
2022,Q1,E08000018,8388
2022,Q1,E08000019,17287
2022,Q1,E08000021,10765
2022,Q1,E08000022,5305
2022,Q1,E08000023,5937
2022,Q1,E08000024,9493
2022,Q1,E08000025,66233
2022,Q1,E08000026,12325
2022,Q1,E08000027,10283
2022,Q1,E08000028,14500
2022,Q1,E08000029,4905
2022,Q1,E08000030,10850
2022,Q1,E08000031,12883
2022,Q1,E08000032,24165
2022,Q1,E08000033,5922
2022,Q1,E08000034,12722
2022,Q1,E08000035,24767
2022,Q1,E08000036,8825
2022,Q1,E08000037,6352
2022,Q1,E09000001,332
2022,Q1,E09000002,9808
2022,Q1,E09000003,12383
2022,Q1,E09000004,5210
2022,Q1,E09000005,15817
2022,Q1,E09000006,6742
2022,Q1,E09000007,7927
2022,Q1,E09000008,15848
2022,Q1,E09000009,15122
2022,Q1,E09000010,13887
2022,Q1,E09000011,10897
2022,Q1,E09000012,12565
2022,Q1,E09000013,7187
2022,Q1,E09000014,14267
2022,Q1,E09000015,7118
2022,Q1,E09000016,6563
2022,Q1,E09000017,8750
2022,Q1,E09000018,10855
2022,Q1,E09000019,9127
2022,Q1,E09000020,4202
2022,Q1,E09000021,3493
2022,Q1,E09000022,14420
2022,Q1,E09000023,13782
2022,Q1,E09000024,6210
2022,Q1,E09000025,18362
2022,Q1,E09000026,10675
2022,Q1,E09000027,3393
2022,Q1,E09000028,13442
2022,Q1,E09000029,4168
2022,Q1,E09000030,14392
2022,Q1,E09000031,11893
2022,Q1,E09000032,8892
2022,Q1,E09000033,7337
2022,Q1,N09000001,2350
2022,Q1,N09000002,3622
2022,Q1,N09000003,9998
2022,Q1,N09000004,2918
2022,Q1,N09000005,4800
2022,Q1,N09000006,1803
2022,Q1,N09000007,1958
2022,Q1,N09000008,2823
2022,Q1,N09000009,2130
2022,Q1,N09000010,3475
2022,Q1,N09000011,2848
2022,Q1,S12000005,1328
2022,Q1,S12000006,3075
2022,Q1,S12000008,3917
2022,Q1,S12000010,2005
2022,Q1,S12000011,1193
2022,Q1,S12000013,455
2022,Q1,S12000014,3675
2022,Q1,S12000017,4245
2022,Q1,S12000018,2185
2022,Q1,S12000019,1637
2022,Q1,S12000020,1778
2022,Q1,S12000021,4397
2022,Q1,S12000023,252
2022,Q1,S12000026,2303
2022,Q1,S12000027,298
2022,Q1,S12000028,3038
2022,Q1,S12000029,7880
2022,Q1,S12000030,1583
2022,Q1,S12000033,6205
2022,Q1,S12000034,4013
2022,Q1,S12000035,1797
2022,Q1,S12000036,10262
2022,Q1,S12000038,4262
2022,Q1,S12000039,3078
2022,Q1,S12000040,3615
2022,Q1,S12000041,2288
2022,Q1,S12000042,4745
2022,Q1,S12000045,1540
2022,Q1,S12000047,9635
2022,Q1,S12000048,2528
2022,Q1,S12000049,25038
2022,Q1,S12000050,9212
2022,Q1,W06000001,1575
2022,Q1,W06000002,2515
2022,Q1,W06000003,2845
2022,Q1,W06000004,2347
2022,Q1,W06000005,3333
2022,Q1,W06000006,3133
2022,Q1,W06000008,1348
2022,Q1,W06000009,2838
2022,Q1,W06000010,3663
2022,Q1,W06000011,6022
2022,Q1,W06000012,3190
2022,Q1,W06000013,3282
2022,Q1,W06000014,2677
2022,Q1,W06000015,10710
2022,Q1,W06000016,5832
2022,Q1,W06000018,4523
2022,Q1,W06000019,2068
2022,Q1,W06000020,2522
2022,Q1,W06000021,1443
2022,Q1,W06000022,5335
2022,Q1,W06000023,2075
2022,Q1,W06000024,1635
2022,Q2,E06000001,3017
2022,Q2,E06000002,5557
2022,Q2,E06000003,3432
2022,Q2,E06000004,5143
2022,Q2,E06000005,2763
2022,Q2,E06000006,3427
2022,Q2,E06000007,3868
2022,Q2,E06000008,5208
2022,Q2,E06000009,6285
2022,Q2,E06000010,10618
2022,Q2,E06000011,4883
2022,Q2,E06000012,4100
2022,Q2,E06000013,3678
2022,Q2,E06000014,2558
2022,Q2,E06000015,7793
2022,Q2,E06000016,12078
2022,Q2,E06000017,317
2022,Q2,E06000018,12375
2022,Q2,E06000019,2678
2022,Q2,E06000020,4235
2022,Q2,E06000021,8850
2022,Q2,E06000022,2455
2022,Q2,E06000023,11365
2022,Q2,E06000024,3043
2022,Q2,E06000025,3288
2022,Q2,E06000026,5822
2022,Q2,E06000027,2707
2022,Q2,E06000030,4780
2022,Q2,E06000031,6667
2022,Q2,E06000032,8187
2022,Q2,E06000033,5132
2022,Q2,E06000034,4308
2022,Q2,E06000035,7215
2022,Q2,E06000036,1652
2022,Q2,E06000037,2168
2022,Q2,E06000038,4382
2022,Q2,E06000039,5163
2022,Q2,E06000040,2230
2022,Q2,E06000041,1658
2022,Q2,E06000042,6495
2022,Q2,E06000043,8048
2022,Q2,E06000044,6383
2022,Q2,E06000045,7353
2022,Q2,E06000046,2858
2022,Q2,E06000047,11902
2022,Q2,E06000049,5705
2022,Q2,E06000050,5712
2022,Q2,E06000051,4670
2022,Q2,E06000052,9307
2022,Q2,E06000053,15
2022,Q2,E06000054,6467
2022,Q2,E06000055,4523
2022,Q2,E06000056,4217
2022,Q2,E06000057,6302
2022,Q2,E06000058,8585
2022,Q2,E06000059,4998
2022,Q2,E06000060,8905
2022,Q2,E06000061,6997
2022,Q2,E06000062,8758
2022,Q2,E06000063,4448
2022,Q2,E06000064,2845
2022,Q2,E06000065,7520
2022,Q2,E06000066,8313
2022,Q2,E07000008,2070
2022,Q2,E07000009,1105
2022,Q2,E07000010,2357
2022,Q2,E07000011,2423
2022,Q2,E07000012,1710
2022,Q2,E07000032,1917
2022,Q2,E07000033,1483
2022,Q2,E07000034,2162
2022,Q2,E07000035,638
2022,Q2,E07000036,2230
2022,Q2,E07000037,1323
2022,Q2,E07000038,1517
2022,Q2,E07000039,1435
2022,Q2,E07000040,1510
2022,Q2,E07000041,1853
2022,Q2,E07000042,967
2022,Q2,E07000043,1427
2022,Q2,E07000044,1052
2022,Q2,E07000045,1598
2022,Q2,E07000046,907
2022,Q2,E07000047,645
2022,Q2,E07000061,2852
2022,Q2,E07000062,3313
2022,Q2,E07000063,1910
2022,Q2,E07000064,1743
2022,Q2,E07000065,2068
2022,Q2,E07000066,4288
2022,Q2,E07000067,2380
2022,Q2,E07000068,1198
2022,Q2,E07000069,1255
2022,Q2,E07000070,2718
2022,Q2,E07000071,3338
2022,Q2,E07000072,2353
2022,Q2,E07000073,2620
2022,Q2,E07000074,892
2022,Q2,E07000075,1135
2022,Q2,E07000076,3490
2022,Q2,E07000077,955
2022,Q2,E07000078,1900
2022,Q2,E07000079,927
2022,Q2,E07000080,1185
2022,Q2,E07000081,2768
2022,Q2,E07000082,1190
2022,Q2,E07000083,1113
2022,Q2,E07000084,2913
2022,Q2,E07000085,1423
2022,Q2,E07000086,1730
2022,Q2,E07000087,1265
2022,Q2,E07000088,1805
2022,Q2,E07000089,903
2022,Q2,E07000090,2640
2022,Q2,E07000091,2000
2022,Q2,E07000092,1765
2022,Q2,E07000093,1457
2022,Q2,E07000094,1472
2022,Q2,E07000095,2150
2022,Q2,E07000096,2670
2022,Q2,E07000098,1990
2022,Q2,E07000099,1910
2022,Q2,E07000102,1270
2022,Q2,E07000103,2227
2022,Q2,E07000105,2618
2022,Q2,E07000106,3095
2022,Q2,E07000107,2143
2022,Q2,E07000108,2667
2022,Q2,E07000109,2728
2022,Q2,E07000110,3182
2022,Q2,E07000111,1453
2022,Q2,E07000112,2745
2022,Q2,E07000113,3588
2022,Q2,E07000114,4970
2022,Q2,E07000115,1708
2022,Q2,E07000116,1675
2022,Q2,E07000117,2935
2022,Q2,E07000118,1880
2022,Q2,E07000119,1320
2022,Q2,E07000120,2708
2022,Q2,E07000121,2747
2022,Q2,E07000122,2753
2022,Q2,E07000123,4207
2022,Q2,E07000124,623
2022,Q2,E07000125,1795
2022,Q2,E07000126,1567
2022,Q2,E07000127,2150
2022,Q2,E07000128,1978
2022,Q2,E07000129,1297
2022,Q2,E07000130,2632
2022,Q2,E07000131,990
2022,Q2,E07000132,1728
2022,Q2,E07000133,733
2022,Q2,E07000134,1380
2022,Q2,E07000135,902
2022,Q2,E07000136,1887
2022,Q2,E07000137,2512
2022,Q2,E07000138,2910
2022,Q2,E07000139,1380
2022,Q2,E07000140,1705
2022,Q2,E07000141,2362
2022,Q2,E07000142,1757
2022,Q2,E07000143,2008
2022,Q2,E07000144,1507
2022,Q2,E07000145,2775
2022,Q2,E07000146,2315
2022,Q2,E07000147,1507
2022,Q2,E07000148,3945
2022,Q2,E07000149,1758
2022,Q2,E07000170,3112
2022,Q2,E07000171,2210
2022,Q2,E07000172,1777
2022,Q2,E07000173,2185
2022,Q2,E07000174,2745
2022,Q2,E07000175,2203
2022,Q2,E07000176,1235
2022,Q2,E07000177,2107
2022,Q2,E07000178,2827
2022,Q2,E07000179,1595
2022,Q2,E07000180,1700
2022,Q2,E07000181,1322
2022,Q2,E07000192,1977
2022,Q2,E07000193,2275
2022,Q2,E07000194,1555
2022,Q2,E07000195,2303
2022,Q2,E07000196,1768
2022,Q2,E07000197,2003
2022,Q2,E07000198,1107
2022,Q2,E07000199,1728
2022,Q2,E07000200,1232
2022,Q2,E07000202,4062
2022,Q2,E07000203,1143
2022,Q2,E07000207,1640
2022,Q2,E07000208,965
2022,Q2,E07000209,1662
2022,Q2,E07000210,997
2022,Q2,E07000211,2002
2022,Q2,E07000212,1303
2022,Q2,E07000213,1850
2022,Q2,E07000214,1068
2022,Q2,E07000215,1128
2022,Q2,E07000216,1213
2022,Q2,E07000217,1435
2022,Q2,E07000218,1048
2022,Q2,E07000219,3263
2022,Q2,E07000220,1903
2022,Q2,E07000221,1670
2022,Q2,E07000222,2152
2022,Q2,E07000223,1123
2022,Q2,E07000224,2867
2022,Q2,E07000225,2013
2022,Q2,E07000226,3112
2022,Q2,E07000227,1660
2022,Q2,E07000228,1565
2022,Q2,E07000229,2117
2022,Q2,E07000234,1573
2022,Q2,E07000235,1207
2022,Q2,E07000236,2038
2022,Q2,E07000237,2442
2022,Q2,E07000238,2095
2022,Q2,E07000239,1940
2022,Q2,E07000240,1893
2022,Q2,E07000241,1982
2022,Q2,E07000242,1785
2022,Q2,E07000243,1790
2022,Q2,E07000244,4072
2022,Q2,E07000245,2510
2022,Q2,E08000001,10292
2022,Q2,E08000002,5295
2022,Q2,E08000003,23795
2022,Q2,E08000004,9828
2022,Q2,E08000005,8680
2022,Q2,E08000006,9370
2022,Q2,E08000007,6342
2022,Q2,E08000008,6857
2022,Q2,E08000009,4567
2022,Q2,E08000010,8190
2022,Q2,E08000011,4880
2022,Q2,E08000012,19530
2022,Q2,E08000013,4652
2022,Q2,E08000014,6925
2022,Q2,E08000015,7423
2022,Q2,E08000016,5608
2022,Q2,E08000017,9235
2022,Q2,E08000018,7612
2022,Q2,E08000019,15987
2022,Q2,E08000021,9552
2022,Q2,E08000022,4637
2022,Q2,E08000023,5435
2022,Q2,E08000024,8422
2022,Q2,E08000025,63228
2022,Q2,E08000026,11900
2022,Q2,E08000027,9738
2022,Q2,E08000028,13685
2022,Q2,E08000029,4525
2022,Q2,E08000030,9947
2022,Q2,E08000031,12232
2022,Q2,E08000032,23227
2022,Q2,E08000033,5308
2022,Q2,E08000034,11937
2022,Q2,E08000035,23077
2022,Q2,E08000036,7943
2022,Q2,E08000037,5695
2022,Q2,E09000001,305
2022,Q2,E09000002,9080
2022,Q2,E09000003,11383
2022,Q2,E09000004,4772
2022,Q2,E09000005,14493
2022,Q2,E09000006,5998
2022,Q2,E09000007,7128
2022,Q2,E09000008,14393
2022,Q2,E09000009,13907
2022,Q2,E09000010,13062
2022,Q2,E09000011,10055
2022,Q2,E09000012,11608
2022,Q2,E09000013,6467
2022,Q2,E09000014,13033
2022,Q2,E09000015,6200
2022,Q2,E09000016,5880
2022,Q2,E09000017,8008
2022,Q2,E09000018,9615
2022,Q2,E09000019,8518
2022,Q2,E09000020,3768
2022,Q2,E09000021,2978
2022,Q2,E09000022,13113
2022,Q2,E09000023,12620
2022,Q2,E09000024,5672
2022,Q2,E09000025,16123
2022,Q2,E09000026,9373
2022,Q2,E09000027,3008
2022,Q2,E09000028,12148
2022,Q2,E09000029,3773
2022,Q2,E09000030,13030
2022,Q2,E09000031,10467
2022,Q2,E09000032,8132
2022,Q2,E09000033,6717
2022,Q2,N09000001,2190
2022,Q2,N09000002,3357
2022,Q2,N09000003,9333
2022,Q2,N09000004,2660
2022,Q2,N09000005,4547
2022,Q2,N09000006,1703
2022,Q2,N09000007,1848
2022,Q2,N09000008,2645
2022,Q2,N09000009,2032
2022,Q2,N09000010,3183
2022,Q2,N09000011,2630
2022,Q2,S12000005,1197
2022,Q2,S12000006,2692
2022,Q2,S12000008,3440
2022,Q2,S12000010,1632
2022,Q2,S12000011,1013
2022,Q2,S12000013,370
2022,Q2,S12000014,3265
2022,Q2,S12000017,3585
2022,Q2,S12000018,1913
2022,Q2,S12000019,1403
2022,Q2,S12000020,1553
2022,Q2,S12000021,3875
2022,Q2,S12000023,210
2022,Q2,S12000026,2045
2022,Q2,S12000027,275
2022,Q2,S12000028,2550
2022,Q2,S12000029,6847
2022,Q2,S12000030,1347
2022,Q2,S12000033,5392
2022,Q2,S12000034,3387
2022,Q2,S12000035,1492
2022,Q2,S12000036,9028
2022,Q2,S12000038,3655
2022,Q2,S12000039,2653
2022,Q2,S12000040,3193
2022,Q2,S12000041,1980
2022,Q2,S12000042,4225
2022,Q2,S12000045,1328
2022,Q2,S12000047,8562
2022,Q2,S12000048,2265
2022,Q2,S12000049,22443
2022,Q2,S12000050,8027
2022,Q2,W06000001,1388
2022,Q2,W06000002,2000
2022,Q2,W06000003,2343
2022,Q2,W06000004,1990
2022,Q2,W06000005,2898
2022,Q2,W06000006,2673
2022,Q2,W06000008,1138
2022,Q2,W06000009,2268
2022,Q2,W06000010,3258
2022,Q2,W06000011,5503
2022,Q2,W06000012,2868
2022,Q2,W06000013,2925
2022,Q2,W06000014,2482
2022,Q2,W06000015,9452
2022,Q2,W06000016,5185
2022,Q2,W06000018,3953
2022,Q2,W06000019,1890
2022,Q2,W06000020,2242
2022,Q2,W06000021,1307
2022,Q2,W06000022,4838
2022,Q2,W06000023,1808
2022,Q2,W06000024,1462
2022,Q3,E06000001,2918
2022,Q3,E06000002,5323
2022,Q3,E06000003,3302
2022,Q3,E06000004,5018
2022,Q3,E06000005,2767
2022,Q3,E06000006,3397
2022,Q3,E06000007,3560
2022,Q3,E06000008,4868
2022,Q3,E06000009,5805
2022,Q3,E06000010,9825
2022,Q3,E06000011,4657
2022,Q3,E06000012,3965
2022,Q3,E06000013,3500
2022,Q3,E06000014,2460
2022,Q3,E06000015,7530
2022,Q3,E06000016,11307
2022,Q3,E06000017,338
2022,Q3,E06000018,11918
2022,Q3,E06000019,2553
2022,Q3,E06000020,4060
2022,Q3,E06000021,8395
2022,Q3,E06000022,2165
2022,Q3,E06000023,10717
2022,Q3,E06000024,2913
2022,Q3,E06000025,3143
2022,Q3,E06000026,5383
2022,Q3,E06000027,2470
2022,Q3,E06000030,4467
2022,Q3,E06000031,6468
2022,Q3,E06000032,7605
2022,Q3,E06000033,4760
2022,Q3,E06000034,4212
2022,Q3,E06000035,6587
2022,Q3,E06000036,1598
2022,Q3,E06000037,2082
2022,Q3,E06000038,4273
2022,Q3,E06000039,4830
2022,Q3,E06000040,2113
2022,Q3,E06000041,1663
2022,Q3,E06000042,6227
2022,Q3,E06000043,7695
2022,Q3,E06000044,6112
2022,Q3,E06000045,6827
2022,Q3,E06000046,2550
2022,Q3,E06000047,11178
2022,Q3,E06000049,5587
2022,Q3,E06000050,5632
2022,Q3,E06000051,4543
2022,Q3,E06000052,8585
2022,Q3,E06000053,13
2022,Q3,E06000054,6205
2022,Q3,E06000055,4297
2022,Q3,E06000056,4012
2022,Q3,E06000057,5982
2022,Q3,E06000058,7975
2022,Q3,E06000059,4668
2022,Q3,E06000060,8757
2022,Q3,E06000061,6730
2022,Q3,E06000062,8362
2022,Q3,E06000063,4205
2022,Q3,E06000064,2662
2022,Q3,E06000065,7315
2022,Q3,E06000066,7742
2022,Q3,E07000008,2033
2022,Q3,E07000009,1073
2022,Q3,E07000010,2302
2022,Q3,E07000011,2395
2022,Q3,E07000012,1720
2022,Q3,E07000032,1915
2022,Q3,E07000033,1433
2022,Q3,E07000034,2067
2022,Q3,E07000035,668
2022,Q3,E07000036,2168
2022,Q3,E07000037,1378
2022,Q3,E07000038,1422
2022,Q3,E07000039,1390
2022,Q3,E07000040,1468
2022,Q3,E07000041,1733
2022,Q3,E07000042,907
2022,Q3,E07000043,1308
2022,Q3,E07000044,988
2022,Q3,E07000045,1453
2022,Q3,E07000046,817
2022,Q3,E07000047,568
2022,Q3,E07000061,2737
2022,Q3,E07000062,3073
2022,Q3,E07000063,1847
2022,Q3,E07000064,1650
2022,Q3,E07000065,2005
2022,Q3,E07000066,4118
2022,Q3,E07000067,2353
2022,Q3,E07000068,1140
2022,Q3,E07000069,1153
2022,Q3,E07000070,2600
2022,Q3,E07000071,3223
2022,Q3,E07000072,2188
2022,Q3,E07000073,2497
2022,Q3,E07000074,858
2022,Q3,E07000075,1055
2022,Q3,E07000076,3285
2022,Q3,E07000077,953
2022,Q3,E07000078,1760
2022,Q3,E07000079,895
2022,Q3,E07000080,1177
2022,Q3,E07000081,2602
2022,Q3,E07000082,1112
2022,Q3,E07000083,1032
2022,Q3,E07000084,2875
2022,Q3,E07000085,1390
2022,Q3,E07000086,1638
2022,Q3,E07000087,1245
2022,Q3,E07000088,1707
2022,Q3,E07000089,897
2022,Q3,E07000090,2517
2022,Q3,E07000091,1927
2022,Q3,E07000092,1718
2022,Q3,E07000093,1433
2022,Q3,E07000094,1415
2022,Q3,E07000095,1897
2022,Q3,E07000096,2502
2022,Q3,E07000098,1968
2022,Q3,E07000099,1738
2022,Q3,E07000102,1258
2022,Q3,E07000103,2157
2022,Q3,E07000105,2363
2022,Q3,E07000106,2855
2022,Q3,E07000107,2062
2022,Q3,E07000108,2477
2022,Q3,E07000109,2593
2022,Q3,E07000110,2962
2022,Q3,E07000111,1412
2022,Q3,E07000112,2575
2022,Q3,E07000113,3302
2022,Q3,E07000114,4610
2022,Q3,E07000115,1593
2022,Q3,E07000116,1618
2022,Q3,E07000117,2922
2022,Q3,E07000118,1808
2022,Q3,E07000119,1260
2022,Q3,E07000120,2673
2022,Q3,E07000121,2572
2022,Q3,E07000122,2693
2022,Q3,E07000123,4057
2022,Q3,E07000124,597
2022,Q3,E07000125,1717
2022,Q3,E07000126,1543
2022,Q3,E07000127,2112
2022,Q3,E07000128,1893
2022,Q3,E07000129,1223
2022,Q3,E07000130,2522
2022,Q3,E07000131,1000
2022,Q3,E07000132,1660
2022,Q3,E07000133,735
2022,Q3,E07000134,1315
2022,Q3,E07000135,842
2022,Q3,E07000136,1830
2022,Q3,E07000137,2303
2022,Q3,E07000138,2860
2022,Q3,E07000139,1373
2022,Q3,E07000140,1570
2022,Q3,E07000141,2302
2022,Q3,E07000142,1753
2022,Q3,E07000143,1938
2022,Q3,E07000144,1413
2022,Q3,E07000145,2433
2022,Q3,E07000146,2225
2022,Q3,E07000147,1387
2022,Q3,E07000148,3665
2022,Q3,E07000149,1677
2022,Q3,E07000170,2942
2022,Q3,E07000171,2135
2022,Q3,E07000172,1735
2022,Q3,E07000173,2070
2022,Q3,E07000174,2590
2022,Q3,E07000175,2158
2022,Q3,E07000176,1215
2022,Q3,E07000177,2033
2022,Q3,E07000178,2723
2022,Q3,E07000179,1597
2022,Q3,E07000180,1620
2022,Q3,E07000181,1280
2022,Q3,E07000192,1963
2022,Q3,E07000193,2177
2022,Q3,E07000194,1530
2022,Q3,E07000195,2195
2022,Q3,E07000196,1702
2022,Q3,E07000197,1993
2022,Q3,E07000198,1057
2022,Q3,E07000199,1662
2022,Q3,E07000200,1200
2022,Q3,E07000202,3768
2022,Q3,E07000203,1147
2022,Q3,E07000207,1653
2022,Q3,E07000208,890
2022,Q3,E07000209,1718
2022,Q3,E07000210,937
2022,Q3,E07000211,1887
2022,Q3,E07000212,1328
2022,Q3,E07000213,1797
2022,Q3,E07000214,1088
2022,Q3,E07000215,1118
2022,Q3,E07000216,1322
2022,Q3,E07000217,1472
2022,Q3,E07000218,1000
2022,Q3,E07000219,3122
2022,Q3,E07000220,1942
2022,Q3,E07000221,1633
2022,Q3,E07000222,2085
2022,Q3,E07000223,1060
2022,Q3,E07000224,2758
2022,Q3,E07000225,1955
2022,Q3,E07000226,2937
2022,Q3,E07000227,1700
2022,Q3,E07000228,1520
2022,Q3,E07000229,2017
2022,Q3,E07000234,1545
2022,Q3,E07000235,1163
2022,Q3,E07000236,1975
2022,Q3,E07000237,2280
2022,Q3,E07000238,2038
2022,Q3,E07000239,1897
2022,Q3,E07000240,1827
2022,Q3,E07000241,1818
2022,Q3,E07000242,1690
2022,Q3,E07000243,1613
2022,Q3,E07000244,3653
2022,Q3,E07000245,2378
2022,Q3,E08000001,9980
2022,Q3,E08000002,5118
2022,Q3,E08000003,22855
2022,Q3,E08000004,9395
2022,Q3,E08000005,8280
2022,Q3,E08000006,9003
2022,Q3,E08000007,6108
2022,Q3,E08000008,6755
2022,Q3,E08000009,4435
2022,Q3,E08000010,7848
2022,Q3,E08000011,4663
2022,Q3,E08000012,18532
2022,Q3,E08000013,4693
2022,Q3,E08000014,6475
2022,Q3,E08000015,7262
2022,Q3,E08000016,5352
2022,Q3,E08000017,8713
2022,Q3,E08000018,7053
2022,Q3,E08000019,15152
2022,Q3,E08000021,9058
2022,Q3,E08000022,4412
2022,Q3,E08000023,5235
2022,Q3,E08000024,8030
2022,Q3,E08000025,60935
2022,Q3,E08000026,11638
2022,Q3,E08000027,9277
2022,Q3,E08000028,13203
2022,Q3,E08000029,4242
2022,Q3,E08000030,9535
2022,Q3,E08000031,11898
2022,Q3,E08000032,22090
2022,Q3,E08000033,5085
2022,Q3,E08000034,11688
2022,Q3,E08000035,22325
2022,Q3,E08000036,7750
2022,Q3,E08000037,5487
2022,Q3,E09000001,265
2022,Q3,E09000002,8697
2022,Q3,E09000003,10895
2022,Q3,E09000004,4630
2022,Q3,E09000005,13788
2022,Q3,E09000006,5823
2022,Q3,E09000007,6757
2022,Q3,E09000008,13788
2022,Q3,E09000009,13090
2022,Q3,E09000010,12287
2022,Q3,E09000011,9565
2022,Q3,E09000012,11050
2022,Q3,E09000013,6125
2022,Q3,E09000014,12470
2022,Q3,E09000015,5892
2022,Q3,E09000016,5702
2022,Q3,E09000017,7582
2022,Q3,E09000018,9190
2022,Q3,E09000019,8217
2022,Q3,E09000020,3532
2022,Q3,E09000021,2838
2022,Q3,E09000022,12385
2022,Q3,E09000023,12087
2022,Q3,E09000024,5405
2022,Q3,E09000025,15082
2022,Q3,E09000026,9037
2022,Q3,E09000027,2905
2022,Q3,E09000028,11398
2022,Q3,E09000029,3675
2022,Q3,E09000030,12193
2022,Q3,E09000031,10028
2022,Q3,E09000032,7873
2022,Q3,E09000033,6287
2022,Q3,N09000001,2145
2022,Q3,N09000002,3395
2022,Q3,N09000003,9078
2022,Q3,N09000004,2660
2022,Q3,N09000005,4563
2022,Q3,N09000006,1733
2022,Q3,N09000007,1808
2022,Q3,N09000008,2618
2022,Q3,N09000009,2075
2022,Q3,N09000010,3192
2022,Q3,N09000011,2588
2022,Q3,S12000005,1170
2022,Q3,S12000006,2490
2022,Q3,S12000008,3200
2022,Q3,S12000010,1472
2022,Q3,S12000011,970
2022,Q3,S12000013,332
2022,Q3,S12000014,3133
2022,Q3,S12000017,3247
2022,Q3,S12000018,1868
2022,Q3,S12000019,1340
2022,Q3,S12000020,1388
2022,Q3,S12000021,3732
2022,Q3,S12000023,195
2022,Q3,S12000026,1967
2022,Q3,S12000027,237
2022,Q3,S12000028,2442
2022,Q3,S12000029,6517
2022,Q3,S12000030,1407
2022,Q3,S12000033,5232
2022,Q3,S12000034,3033
2022,Q3,S12000035,1343
2022,Q3,S12000036,8685
2022,Q3,S12000038,3653
2022,Q3,S12000039,2472
2022,Q3,S12000040,3230
2022,Q3,S12000041,1940
2022,Q3,S12000042,4210
2022,Q3,S12000045,1282
2022,Q3,S12000047,8050
2022,Q3,S12000048,2133
2022,Q3,S12000049,21608
2022,Q3,S12000050,7748
2022,Q3,W06000001,1248
2022,Q3,W06000002,1878
2022,Q3,W06000003,2228
2022,Q3,W06000004,1960
2022,Q3,W06000005,2705
2022,Q3,W06000006,2528
2022,Q3,W06000008,1103
2022,Q3,W06000009,2128
2022,Q3,W06000010,3177
2022,Q3,W06000011,5310
2022,Q3,W06000012,2722
2022,Q3,W06000013,2783
2022,Q3,W06000014,2367
2022,Q3,W06000015,9338
2022,Q3,W06000016,4808
2022,Q3,W06000018,3833
2022,Q3,W06000019,1783
2022,Q3,W06000020,2077
2022,Q3,W06000021,1317
2022,Q3,W06000022,4510
2022,Q3,W06000023,1680
2022,Q3,W06000024,1403
2022,Q4,E06000001,2998
2022,Q4,E06000002,5505
2022,Q4,E06000003,3322
2022,Q4,E06000004,4870
2022,Q4,E06000005,2798
2022,Q4,E06000006,3323
2022,Q4,E06000007,3297
2022,Q4,E06000008,4927
2022,Q4,E06000009,5710
2022,Q4,E06000010,9662
2022,Q4,E06000011,4702
2022,Q4,E06000012,3927
2022,Q4,E06000013,3505
2022,Q4,E06000014,2402
2022,Q4,E06000015,7435
2022,Q4,E06000016,11148
2022,Q4,E06000017,328
2022,Q4,E06000018,11713
2022,Q4,E06000019,2497
2022,Q4,E06000020,3955
2022,Q4,E06000021,8358
2022,Q4,E06000022,2088
2022,Q4,E06000023,10772
2022,Q4,E06000024,2878
2022,Q4,E06000025,3110
2022,Q4,E06000026,5330
2022,Q4,E06000027,2458
2022,Q4,E06000030,4478
2022,Q4,E06000031,6310
2022,Q4,E06000032,7347
2022,Q4,E06000033,4705
2022,Q4,E06000034,4067
2022,Q4,E06000035,6460
2022,Q4,E06000036,1613
2022,Q4,E06000037,2087
2022,Q4,E06000038,4298
2022,Q4,E06000039,4672
2022,Q4,E06000040,2040
2022,Q4,E06000041,1733
2022,Q4,E06000042,6227
2022,Q4,E06000043,7753
2022,Q4,E06000044,6133
2022,Q4,E06000045,6672
2022,Q4,E06000046,2750
2022,Q4,E06000047,10883
2022,Q4,E06000049,5597
2022,Q4,E06000050,5667
2022,Q4,E06000051,4495
2022,Q4,E06000052,8837
2022,Q4,E06000053,13
2022,Q4,E06000054,6133
2022,Q4,E06000055,4223
2022,Q4,E06000056,3890
2022,Q4,E06000057,6125
2022,Q4,E06000058,7947
2022,Q4,E06000059,4782
2022,Q4,E06000060,8712
2022,Q4,E06000061,6667
2022,Q4,E06000062,8093
2022,Q4,E06000063,4370
2022,Q4,E06000064,2772
2022,Q4,E06000065,7208
2022,Q4,E06000066,7787
2022,Q4,E07000008,2047
2022,Q4,E07000009,993
2022,Q4,E07000010,2193
2022,Q4,E07000011,2345
2022,Q4,E07000012,1742
2022,Q4,E07000032,1902
