lad_code,date,claimant_count
E07000120,2023-01-01,2700
E07000121,2023-01-01,2785
E07000122,2023-01-01,2790
E07000123,2023-01-01,4115
E07000124,2023-01-01,685
E07000125,2023-01-01,1705
E07000126,2023-01-01,1605
E07000127,2023-01-01,2060
E07000128,2023-01-01,1980
E07000129,2023-01-01,1235
E07000130,2023-01-01,2560
E07000131,2023-01-01,995
E07000132,2023-01-01,1705
E07000133,2023-01-01,830
E07000134,2023-01-01,1320
E07000135,2023-01-01,815
E07000136,2023-01-01,1930
E07000137,2023-01-01,2780
E07000138,2023-01-01,3050
E07000139,2023-01-01,1385
E07000140,2023-01-01,1535
E07000141,2023-01-01,2295
E07000142,2023-01-01,1760
E07000143,2023-01-01,1795
E07000144,2023-01-01,1355
E07000145,2023-01-01,2960
E07000146,2023-01-01,2255
E07000147,2023-01-01,1435
E07000148,2023-01-01,3505
E07000149,2023-01-01,1650
E07000170,2023-01-01,2885
E07000171,2023-01-01,2115
E07000172,2023-01-01,1725
E07000173,2023-01-01,2005
E07000174,2023-01-01,2535
E07000175,2023-01-01,2115
E07000176,2023-01-01,1235
E07000177,2023-01-01,2030
E07000178,2023-01-01,2670
E07000179,2023-01-01,1700
E07000180,2023-01-01,1655
E07000181,2023-01-01,1320
E07000192,2023-01-01,2040
E07000193,2023-01-01,2240
E07000194,2023-01-01,1555
E07000195,2023-01-01,2175
E07000196,2023-01-01,1740
E07000197,2023-01-01,2005
E07000198,2023-01-01,1095
E07000199,2023-01-01,1595
E07000200,2023-01-01,1175
E07000202,2023-01-01,3980
E07000203,2023-01-01,1205
E07000207,2023-01-01,1625
E07000208,2023-01-01,890
E07000209,2023-01-01,1735
E07000210,2023-01-01,850
E07000211,2023-01-01,1745
E07000212,2023-01-01,1290
E07000213,2023-01-01,1880
E07000214,2023-01-01,1085
E07000215,2023-01-01,1080
E07000216,2023-01-01,1300
E07000217,2023-01-01,1445
E07000218,2023-01-01,985
E07000219,2023-01-01,3080
E07000220,2023-01-01,1910
E07000221,2023-01-01,1560
E07000222,2023-01-01,1995
E07000223,2023-01-01,1030
E07000224,2023-01-01,2825
E07000225,2023-01-01,2075
E07000226,2023-01-01,2805
E07000227,2023-01-01,1590
E07000228,2023-01-01,1465
E07000229,2023-01-01,1980
E07000234,2023-01-01,1505
E07000235,2023-01-01,1115
E07000236,2023-01-01,1980
E07000237,2023-01-01,2335
E07000238,2023-01-01,2070
E07000239,2023-01-01,1915
E07000240,2023-01-01,1770
E07000241,2023-01-01,1900
E07000242,2023-01-01,1650
E07000243,2023-01-01,1735
E07000244,2023-01-01,3670
E07000245,2023-01-01,2325
E08000001,2023-01-01,9810
E08000002,2023-01-01,5080
E08000003,2023-01-01,22020
E08000004,2023-01-01,9235
E08000005,2023-01-01,8040
E08000006,2023-01-01,8965
E08000007,2023-01-01,5835
E08000008,2023-01-01,6555
E08000009,2023-01-01,4235
E08000010,2023-01-01,7705
E08000011,2023-01-01,4585
E08000012,2023-01-01,18065
E08000013,2023-01-01,4390
E08000014,2023-01-01,6105
E08000015,2023-01-01,7000
E08000016,2023-01-01,5235
E08000017,2023-01-01,8675
E08000018,2023-01-01,6940
E08000019,2023-01-01,14915
E08000021,2023-01-01,9045
E08000022,2023-01-01,4470
E08000023,2023-01-01,5060
E08000024,2023-01-01,7920
E08000025,2023-01-01,59775
E08000026,2023-01-01,11725
E08000027,2023-01-01,9135
E08000028,2023-01-01,13210
E08000029,2023-01-01,3985
E08000030,2023-01-01,9510
E08000031,2023-01-01,12130
E08000032,2023-01-01,21575
E08000033,2023-01-01,5070
E08000034,2023-01-01,11205
E08000035,2023-01-01,21865
E08000036,2023-01-01,7670
E08000037,2023-01-01,5360
E09000001,2023-01-01,195
E09000002,2023-01-01,8590
E09000003,2023-01-01,10695
E09000004,2023-01-01,4565
E09000005,2023-01-01,13855
E09000006,2023-01-01,5835
E09000007,2023-01-01,6455
E09000008,2023-01-01,13685
E09000009,2023-01-01,13065
E09000010,2023-01-01,11725
E09000011,2023-01-01,9185
E09000012,2023-01-01,10805
E09000013,2023-01-01,5870
E09000014,2023-01-01,12035
E09000015,2023-01-01,5770
E09000016,2023-01-01,5955
E09000017,2023-01-01,7550
E09000018,2023-01-01,9220
E09000019,2023-01-01,8050
E09000020,2023-01-01,3340
E09000021,2023-01-01,2830
E09000022,2023-01-01,11730
E09000023,2023-01-01,11830
E09000024,2023-01-01,5315
E09000025,2023-01-01,14975
E09000026,2023-01-01,9150
E09000027,2023-01-01,2855
E09000028,2023-01-01,10980
E09000029,2023-01-01,3675
E09000030,2023-01-01,11725
E09000031,2023-01-01,10345
E09000032,2023-01-01,7535
E09000033,2023-01-01,5990
N09000001,2023-01-01,2145
N09000002,2023-01-01,3420
N09000003,2023-01-01,8850
N09000004,2023-01-01,2720
N09000005,2023-01-01,4450
N09000006,2023-01-01,1635
N09000007,2023-01-01,1690
N09000008,2023-01-01,2500
N09000009,2023-01-01,1955
N09000010,2023-01-01,3105
N09000011,2023-01-01,2515
S12000005,2023-01-01,1170
S12000006,2023-01-01,2500
S12000008,2023-01-01,3210
S12000010,2023-01-01,1470
S12000011,2023-01-01,950
S12000013,2023-01-01,305
S12000014,2023-01-01,3080
S12000017,2023-01-01,3560
S12000018,2023-01-01,1775
S12000019,2023-01-01,1330
S12000020,2023-01-01,1415
S12000021,2023-01-01,3640
S12000023,2023-01-01,210
S12000026,2023-01-01,2050
S12000027,2023-01-01,245
S12000028,2023-01-01,2440
S12000029,2023-01-01,6090
S12000030,2023-01-01,1455
S12000033,2023-01-01,4885
S12000034,2023-01-01,3040
S12000035,2023-01-01,1420
S12000036,2023-01-01,8505
S12000038,2023-01-01,3510
S12000039,2023-01-01,2460
S12000040,2023-01-01,3060
S12000041,2023-01-01,1990
S12000042,2023-01-01,4105
S12000045,2023-01-01,1215
S12000047,2023-01-01,7910
S12000048,2023-01-01,2115
S12000049,2023-01-01,21065
S12000050,2023-01-01,7350
W06000001,2023-01-01,1285
W06000002,2023-01-01,2100
W06000003,2023-01-01,2345
W06000004,2023-01-01,2030
W06000005,2023-01-01,2670
W06000006,2023-01-01,2510
W06000008,2023-01-01,1185
W06000009,2023-01-01,2360
W06000010,2023-01-01,3055
W06000011,2023-01-01,5210
W06000012,2023-01-01,2610
W06000013,2023-01-01,2595
W06000014,2023-01-01,2260
W06000015,2023-01-01,9000
W06000016,2023-01-01,4585
W06000018,2023-01-01,3660
W06000019,2023-01-01,1725
W06000020,2023-01-01,2005
W06000021,2023-01-01,1180
W06000022,2023-01-01,4290
W06000023,2023-01-01,1740
W06000024,2023-01-01,1285
E06000001,2023-02-01,2925
E06000002,2023-02-01,5475
E06000003,2023-02-01,3470
E06000004,2023-02-01,4990
E06000005,2023-02-01,2805
E06000006,2023-02-01,3415
E06000007,2023-02-01,3280
E06000008,2023-02-01,5165
E06000009,2023-02-01,6100
E06000010,2023-02-01,9740
E06000011,2023-02-01,4890
E06000012,2023-02-01,4150
E06000013,2023-02-01,3570
E06000014,2023-02-01,2235
E06000015,2023-02-01,7835
E06000016,2023-02-01,11855
E06000017,2023-02-01,385
E06000018,2023-02-01,12100
E06000019,2023-02-01,2610
E06000020,2023-02-01,3995
E06000021,2023-02-01,8570
E06000022,2023-02-01,2180
E06000023,2023-02-01,10805
E06000024,2023-02-01,2970
E06000025,2023-02-01,3170
E06000026,2023-02-01,5445
E06000027,2023-02-01,2535
E06000030,2023-02-01,4435
E06000031,2023-02-01,6385
E06000032,2023-02-01,7535
E06000033,2023-02-01,4685
E06000034,2023-02-01,4175
E06000035,2023-02-01,6615
E06000036,2023-02-01,1630
E06000037,2023-02-01,1990
E06000038,2023-02-01,4310
E06000039,2023-02-01,4550
E06000040,2023-02-01,2005
E06000041,2023-02-01,1730
E06000042,2023-02-01,6335
E06000043,2023-02-01,7775
E06000044,2023-02-01,6230
E06000045,2023-02-01,6850
E06000046,2023-02-01,2975
E06000047,2023-02-01,10645
E06000049,2023-02-01,5655
E06000050,2023-02-01,5830
E06000051,2023-02-01,4565
E06000052,2023-02-01,9465
E06000053,2023-02-01,20
E06000054,2023-02-01,6215
E06000055,2023-02-01,4350
E06000056,2023-02-01,4015
E06000057,2023-02-01,6350
E06000058,2023-02-01,8240
E06000059,2023-02-01,4905
E06000060,2023-02-01,8665
E06000061,2023-02-01,7265
E06000062,2023-02-01,8225
E06000063,2023-02-01,4365
E06000064,2023-02-01,2805
E06000065,2023-02-01,7530
E06000066,2023-02-01,7855
E07000008,2023-02-01,2090
E07000009,2023-02-01,1085
E07000010,2023-02-01,2250
E07000011,2023-02-01,2390
E07000012,2023-02-01,1765
E07000032,2023-02-01,2015
E07000033,2023-02-01,1480
E07000034,2023-02-01,2230
E07000035,2023-02-01,755
E07000036,2023-02-01,2100
E07000037,2023-02-01,1395
E07000038,2023-02-01,1520
E07000039,2023-02-01,1445
E07000040,2023-02-01,1545
E07000041,2023-02-01,1755
E07000042,2023-02-01,955
E07000043,2023-02-01,1545
E07000044,2023-02-01,900
E07000045,2023-02-01,1510
E07000046,2023-02-01,905
E07000047,2023-02-01,620
E07000061,2023-02-01,2685
E07000062,2023-02-01,3180
E07000063,2023-02-01,1775
E07000064,2023-02-01,1750
E07000065,2023-02-01,1965
E07000066,2023-02-01,3980
E07000067,2023-02-01,2415
E07000068,2023-02-01,1080
E07000069,2023-02-01,1160
E07000070,2023-02-01,2480
E07000071,2023-02-01,3450
E07000072,2023-02-01,2155
E07000073,2023-02-01,2340
E07000074,2023-02-01,805
E07000075,2023-02-01,1055
E07000076,2023-02-01,3390
E07000077,2023-02-01,965
E07000078,2023-02-01,1770
E07000079,2023-02-01,910
E07000080,2023-02-01,1245
E07000081,2023-02-01,2560
E07000082,2023-02-01,1180
E07000083,2023-02-01,1120
E07000084,2023-02-01,2925
E07000085,2023-02-01,1465
E07000086,2023-02-01,1660
E07000087,2023-02-01,1165
E07000088,2023-02-01,1685
E07000089,2023-02-01,925
E07000090,2023-02-01,2455
E07000091,2023-02-01,1955
E07000092,2023-02-01,1780
E07000093,2023-02-01,1445
E07000094,2023-02-01,1500
E07000095,2023-02-01,1950
E07000096,2023-02-01,2575
E07000098,2023-02-01,1840
E07000099,2023-02-01,1745
E07000102,2023-02-01,1275
E07000103,2023-02-01,2200
E07000105,2023-02-01,2380
E07000106,2023-02-01,3060
E07000107,2023-02-01,2145
E07000108,2023-02-01,2615
E07000109,2023-02-01,2695
E07000110,2023-02-01,3000
E07000111,2023-02-01,1410
E07000112,2023-02-01,2595
E07000113,2023-02-01,3515
E07000114,2023-02-01,4625
E07000115,2023-02-01,1630
E07000116,2023-02-01,1560
E07000117,2023-02-01,3090
E07000118,2023-02-01,1945
E07000119,2023-02-01,1325
E07000120,2023-02-01,2835
E07000121,2023-02-01,2815
E07000122,2023-02-01,2875
E07000123,2023-02-01,4185
E07000124,2023-02-01,685
E07000125,2023-02-01,1715
E07000126,2023-02-01,1615
E07000127,2023-02-01,2110
E07000128,2023-02-01,2020
E07000129,2023-02-01,1305
E07000130,2023-02-01,2595
E07000131,2023-02-01,1020
E07000132,2023-02-01,1740
E07000133,2023-02-01,865
E07000134,2023-02-01,1395
E07000135,2023-02-01,820
E07000136,2023-02-01,1950
E07000137,2023-02-01,2750
E07000138,2023-02-01,3065
E07000139,2023-02-01,1435
E07000140,2023-02-01,1530
E07000141,2023-02-01,2320
E07000142,2023-02-01,1750
E07000143,2023-02-01,1820
E07000144,2023-02-01,1380
E07000145,2023-02-01,3050
E07000146,2023-02-01,2325
E07000147,2023-02-01,1510
E07000148,2023-02-01,3515
E07000149,2023-02-01,1610
E07000170,2023-02-01,2995
E07000171,2023-02-01,2175
E07000172,2023-02-01,1790
E07000173,2023-02-01,2080
E07000174,2023-02-01,2650
E07000175,2023-02-01,2135
E07000176,2023-02-01,1245
E07000177,2023-02-01,2105
E07000178,2023-02-01,2615
E07000179,2023-02-01,1710
E07000180,2023-02-01,1680
E07000181,2023-02-01,1335
E07000192,2023-02-01,2080
E07000193,2023-02-01,2315
E07000194,2023-02-01,1530
E07000195,2023-02-01,2285
E07000196,2023-02-01,1760
E07000197,2023-02-01,2070
E07000198,2023-02-01,1105
E07000199,2023-02-01,1655
E07000200,2023-02-01,1160
E07000202,2023-02-01,3960
E07000203,2023-02-01,1160
E07000207,2023-02-01,1700
E07000208,2023-02-01,895
E07000209,2023-02-01,1770
E07000210,2023-02-01,845
E07000211,2023-02-01,1740
E07000212,2023-02-01,1370
E07000213,2023-02-01,1955
E07000214,2023-02-01,1080
E07000215,2023-02-01,1065
E07000216,2023-02-01,1300
E07000217,2023-02-01,1460
E07000218,2023-02-01,1005
E07000219,2023-02-01,3130
E07000220,2023-02-01,1905
E07000221,2023-02-01,1600
E07000222,2023-02-01,2005
E07000223,2023-02-01,1015
E07000224,2023-02-01,2800
E07000225,2023-02-01,2095
E07000226,2023-02-01,2885
E07000227,2023-02-01,1635
E07000228,2023-02-01,1525
E07000229,2023-02-01,1980
E07000234,2023-02-01,1515
E07000235,2023-02-01,1185
E07000236,2023-02-01,2020
E07000237,2023-02-01,2360
E07000238,2023-02-01,2070
E07000239,2023-02-01,1900
E07000240,2023-02-01,1810
E07000241,2023-02-01,1950
E07000242,2023-02-01,1675
E07000243,2023-02-01,1715
E07000244,2023-02-01,3730
E07000245,2023-02-01,2355
E08000001,2023-02-01,9900
E08000002,2023-02-01,5100
E08000003,2023-02-01,22615
E08000004,2023-02-01,9435
E08000005,2023-02-01,8190
E08000006,2023-02-01,9125
E08000007,2023-02-01,5850
E08000008,2023-02-01,6610
E08000009,2023-02-01,4365
E08000010,2023-02-01,7895
E08000011,2023-02-01,4715
E08000012,2023-02-01,18480
E08000013,2023-02-01,4480
E08000014,2023-02-01,6205
E08000015,2023-02-01,7130
E08000016,2023-02-01,5420
E08000017,2023-02-01,8815
E08000018,2023-02-01,7170
E08000019,2023-02-01,15215
E08000021,2023-02-01,9070
E08000022,2023-02-01,4455
E08000023,2023-02-01,5135
E08000024,2023-02-01,8035
E08000025,2023-02-01,60555
E08000026,2023-02-01,12140
E08000027,2023-02-01,9175
E08000028,2023-02-01,13255
E08000029,2023-02-01,4035
E08000030,2023-02-01,9500
E08000031,2023-02-01,12310
E08000032,2023-02-01,21735
E08000033,2023-02-01,5155
E08000034,2023-02-01,11405
E08000035,2023-02-01,22440
E08000036,2023-02-01,7815
E08000037,2023-02-01,5440
E09000001,2023-02-01,185
E09000002,2023-02-01,8685
E09000003,2023-02-01,10765
E09000004,2023-02-01,4540
E09000005,2023-02-01,14050
E09000006,2023-02-01,5870
E09000007,2023-02-01,6530
E09000008,2023-02-01,13885
E09000009,2023-02-01,13165
E09000010,2023-02-01,11765
E09000011,2023-02-01,9355
E09000012,2023-02-01,11000
E09000013,2023-02-01,5930
E09000014,2023-02-01,12245
E09000015,2023-02-01,5970
E09000016,2023-02-01,6100
E09000017,2023-02-01,7845
E09000018,2023-02-01,9415
E09000019,2023-02-01,8255
E09000020,2023-02-01,3345
E09000021,2023-02-01,2850
E09000022,2023-02-01,12100
E09000023,2023-02-01,11950
E09000024,2023-02-01,5485
E09000025,2023-02-01,15150
E09000026,2023-02-01,9285
E09000027,2023-02-01,2940
E09000028,2023-02-01,11325
E09000029,2023-02-01,3775
E09000030,2023-02-01,11745
E09000031,2023-02-01,10550
E09000032,2023-02-01,7655
E09000033,2023-02-01,6080
N09000001,2023-02-01,2150
N09000002,2023-02-01,3530
N09000003,2023-02-01,8955
N09000004,2023-02-01,2755
N09000005,2023-02-01,4485
N09000006,2023-02-01,1630
N09000007,2023-02-01,1670
N09000008,2023-02-01,2600
N09000009,2023-02-01,1930
N09000010,2023-02-01,3155
N09000011,2023-02-01,2615
S12000005,2023-02-01,1175
S12000006,2023-02-01,2600
S12000008,2023-02-01,3220
S12000010,2023-02-01,1495
S12000011,2023-02-01,995
S12000013,2023-02-01,320
S12000014,2023-02-01,3140
S12000017,2023-02-01,3645
S12000018,2023-02-01,1735
S12000019,2023-02-01,1365
S12000020,2023-02-01,1385
S12000021,2023-02-01,3650
S12000023,2023-02-01,240
S12000026,2023-02-01,2020
S12000027,2023-02-01,255
S12000028,2023-02-01,2440
S12000029,2023-02-01,6250
S12000030,2023-02-01,1480
S12000033,2023-02-01,4990
S12000034,2023-02-01,3145
S12000035,2023-02-01,1475
S12000036,2023-02-01,8540
S12000038,2023-02-01,3660
S12000039,2023-02-01,2535
S12000040,2023-02-01,3065
S12000041,2023-02-01,2035
S12000042,2023-02-01,4165
S12000045,2023-02-01,1230
S12000047,2023-02-01,8070
S12000048,2023-02-01,2145
S12000049,2023-02-01,21180
S12000050,2023-02-01,7495
W06000001,2023-02-01,1345
W06000002,2023-02-01,2130
W06000003,2023-02-01,2325
W06000004,2023-02-01,2030
W06000005,2023-02-01,2760
W06000006,2023-02-01,2515
W06000008,2023-02-01,1185
W06000009,2023-02-01,2395
W06000010,2023-02-01,3095
W06000011,2023-02-01,5325
W06000012,2023-02-01,2630
W06000013,2023-02-01,2650
W06000014,2023-02-01,2325
W06000015,2023-02-01,9125
W06000016,2023-02-01,4660
W06000018,2023-02-01,3775
W06000019,2023-02-01,1790
W06000020,2023-02-01,2015
W06000021,2023-02-01,1245
W06000022,2023-02-01,4450
W06000023,2023-02-01,1745
W06000024,2023-02-01,1320
E06000001,2023-03-01,3040
E06000002,2023-03-01,5590
E06000003,2023-03-01,3575
E06000004,2023-03-01,5140
E06000005,2023-03-01,2855
E06000006,2023-03-01,3490
E06000007,2023-03-01,3275
E06000008,2023-03-01,5250
E06000009,2023-03-01,6285
E06000010,2023-03-01,9920
E06000011,2023-03-01,4950
E06000012,2023-03-01,4290
E06000013,2023-03-01,3600
E06000014,2023-03-01,2215
E06000015,2023-03-01,8180
E06000016,2023-03-01,12195
E06000017,2023-03-01,400
E06000018,2023-03-01,12440
E06000019,2023-03-01,2700
E06000020,2023-03-01,3935
E06000021,2023-03-01,8900
E06000022,2023-03-01,2220
E06000023,2023-03-01,10905
E06000024,2023-03-01,3035
E06000025,2023-03-01,3100
E06000026,2023-03-01,5500
E06000027,2023-03-01,2630
E06000030,2023-03-01,4460
E06000031,2023-03-01,6975
E06000032,2023-03-01,7870
E06000033,2023-03-01,4770
E06000034,2023-03-01,4370
E06000035,2023-03-01,6655
E06000036,2023-03-01,1640
E06000037,2023-03-01,2025
E06000038,2023-03-01,4390
E06000039,2023-03-01,4740
E06000040,2023-03-01,2030
E06000041,2023-03-01,1760
E06000042,2023-03-01,6680
E06000043,2023-03-01,7710
E06000044,2023-03-01,6295
E06000045,2023-03-01,6930
E06000046,2023-03-01,3010
E06000047,2023-03-01,10955
E06000049,2023-03-01,5765
E06000050,2023-03-01,5955
E06000051,2023-03-01,4575
E06000052,2023-03-01,9495
E06000053,2023-03-01,20
E06000054,2023-03-01,6270
E06000055,2023-03-01,4450
E06000056,2023-03-01,4065
E06000057,2023-03-01,6375
E06000058,2023-03-01,8250
E06000059,2023-03-01,4960
E06000060,2023-03-01,8675
E06000061,2023-03-01,7515
E06000062,2023-03-01,8480
E06000063,2023-03-01,4480
E06000064,2023-03-01,2825
E06000065,2023-03-01,7570
E06000066,2023-03-01,8035
E07000008,2023-03-01,2075
E07000009,2023-03-01,1080
E07000010,2023-03-01,2375
E07000011,2023-03-01,2445
E07000012,2023-03-01,1755
E07000032,2023-03-01,2055
E07000033,2023-03-01,1575
E07000034,2023-03-01,2250
E07000035,2023-03-01,780
E07000036,2023-03-01,2175
E07000037,2023-03-01,1430
E07000038,2023-03-01,1560
E07000039,2023-03-01,1455
E07000040,2023-03-01,1555
E07000041,2023-03-01,1840
E07000042,2023-03-01,915
E07000043,2023-03-01,1545
E07000044,2023-03-01,910
E07000045,2023-03-01,1550
E07000046,2023-03-01,910
E07000047,2023-03-01,600
E07000061,2023-03-01,2720
E07000062,2023-03-01,3190
E07000063,2023-03-01,1760
E07000064,2023-03-01,1690
E07000065,2023-03-01,1885
E07000066,2023-03-01,3985
E07000067,2023-03-01,2455
E07000068,2023-03-01,1100
E07000069,2023-03-01,1185
E07000070,2023-03-01,2605
E07000071,2023-03-01,3455
E07000072,2023-03-01,2170
E07000073,2023-03-01,2415
E07000074,2023-03-01,840
E07000075,2023-03-01,1045
E07000076,2023-03-01,3380
E07000077,2023-03-01,945
E07000078,2023-03-01,1835
E07000079,2023-03-01,925
E07000080,2023-03-01,1240
E07000081,2023-03-01,2685
E07000082,2023-03-01,1120
E07000083,2023-03-01,1130
E07000084,2023-03-01,3000
E07000085,2023-03-01,1445
E07000086,2023-03-01,1660
E07000087,2023-03-01,1195
E07000088,2023-03-01,1760
E07000089,2023-03-01,900
E07000090,2023-03-01,2520
E07000091,2023-03-01,1930
E07000092,2023-03-01,1795
E07000093,2023-03-01,1460
E07000094,2023-03-01,1560
E07000095,2023-03-01,1955
E07000096,2023-03-01,2610
E07000098,2023-03-01,1840
E07000099,2023-03-01,1700
E07000102,2023-03-01,1275
E07000103,2023-03-01,2260
E07000105,2023-03-01,2430
E07000106,2023-03-01,3140
E07000107,2023-03-01,2185
E07000108,2023-03-01,2695
E07000109,2023-03-01,2835
E07000110,2023-03-01,3080
E07000111,2023-03-01,1410
E07000112,2023-03-01,2595
E07000113,2023-03-01,3440
E07000114,2023-03-01,4660
E07000115,2023-03-01,1695
E07000116,2023-03-01,1595
E07000117,2023-03-01,3200
E07000118,2023-03-01,1960
E07000119,2023-03-01,1365
E07000120,2023-03-01,2950
E07000121,2023-03-01,2835
E07000122,2023-03-01,2940
E07000123,2023-03-01,4315
E07000124,2023-03-01,690
E07000125,2023-03-01,1755
E07000126,2023-03-01,1645
E07000127,2023-03-01,2150
E07000128,2023-03-01,2090
E07000129,2023-03-01,1250
E07000130,2023-03-01,2575
E07000131,2023-03-01,980
E07000132,2023-03-01,1710
E07000133,2023-03-01,880
E07000134,2023-03-01,1395
E07000135,2023-03-01,855
E07000136,2023-03-01,2005
E07000137,2023-03-01,2660
E07000138,2023-03-01,3075
E07000139,2023-03-01,1435
E07000140,2023-03-01,1580
E07000141,2023-03-01,2370
E07000142,2023-03-01,1735
E07000143,2023-03-01,1875
E07000144,2023-03-01,1365
E07000145,2023-03-01,3055
E07000146,2023-03-01,2450
E07000147,2023-03-01,1465
E07000148,2023-03-01,3505
E07000149,2023-03-01,1620
E07000170,2023-03-01,3005
E07000171,2023-03-01,2200
E07000172,2023-03-01,1840
E07000173,2023-03-01,2140
E07000174,2023-03-01,2685
E07000175,2023-03-01,2095
E07000176,2023-03-01,1305
E07000177,2023-03-01,2160
E07000178,2023-03-01,2660
E07000179,2023-03-01,1725
E07000180,2023-03-01,1755
E07000181,2023-03-01,1295
E07000192,2023-03-01,2180
E07000193,2023-03-01,2475
E07000194,2023-03-01,1560
E07000195,2023-03-01,2395
E07000196,2023-03-01,1830
E07000197,2023-03-01,2110
E07000198,2023-03-01,1180
E07000199,2023-03-01,1765
E07000200,2023-03-01,1170
E07000202,2023-03-01,4060
E07000203,2023-03-01,1150
E07000207,2023-03-01,1730
E07000208,2023-03-01,895
E07000209,2023-03-01,1785
E07000210,2023-03-01,855
E07000211,2023-03-01,1750
E07000212,2023-03-01,1325
E07000213,2023-03-01,1990
E07000214,2023-03-01,1075
E07000215,2023-03-01,1085
E07000216,2023-03-01,1270
E07000217,2023-03-01,1470
E07000218,2023-03-01,1040
E07000219,2023-03-01,3220
E07000220,2023-03-01,1995
E07000221,2023-03-01,1635
E07000222,2023-03-01,2030
E07000223,2023-03-01,1035
E07000224,2023-03-01,2865
E07000225,2023-03-01,2025
E07000226,2023-03-01,2950
E07000227,2023-03-01,1610
E07000228,2023-03-01,1500
E07000229,2023-03-01,1985
E07000234,2023-03-01,1485
E07000235,2023-03-01,1195
E07000236,2023-03-01,2040
E07000237,2023-03-01,2450
E07000238,2023-03-01,2095
E07000239,2023-03-01,1940
E07000240,2023-03-01,1790
E07000241,2023-03-01,1935
E07000242,2023-03-01,1725
E07000243,2023-03-01,1725
E07000244,2023-03-01,3765
E07000245,2023-03-01,2435
E08000001,2023-03-01,10140
E08000002,2023-03-01,5160
E08000003,2023-03-01,23435
E08000004,2023-03-01,9810
E08000005,2023-03-01,8490
E08000006,2023-03-01,9500
E08000007,2023-03-01,5900
E08000008,2023-03-01,6835
E08000009,2023-03-01,4500
E08000010,2023-03-01,8090
E08000011,2023-03-01,4780
E08000012,2023-03-01,19135
E08000013,2023-03-01,4630
E08000014,2023-03-01,6395
E08000015,2023-03-01,7230
E08000016,2023-03-01,5475
E08000017,2023-03-01,8990
E08000018,2023-03-01,7260
E08000019,2023-03-01,15720
E08000021,2023-03-01,9360
E08000022,2023-03-01,4565
E08000023,2023-03-01,5220
E08000024,2023-03-01,7990
E08000025,2023-03-01,61765
E08000026,2023-03-01,12640
E08000027,2023-03-01,9235
E08000028,2023-03-01,13605
E08000029,2023-03-01,4210
E08000030,2023-03-01,9800
E08000031,2023-03-01,12640
E08000032,2023-03-01,22300
E08000033,2023-03-01,5325
E08000034,2023-03-01,11810
E08000035,2023-03-01,23240
E08000036,2023-03-01,8020
E08000037,2023-03-01,5670
E09000001,2023-03-01,180
E09000002,2023-03-01,8995
E09000003,2023-03-01,10845
E09000004,2023-03-01,4615
E09000005,2023-03-01,14215
E09000006,2023-03-01,5985
E09000007,2023-03-01,6585
E09000008,2023-03-01,14010
E09000009,2023-03-01,13300
E09000010,2023-03-01,12075
E09000011,2023-03-01,9555
E09000012,2023-03-01,11215
E09000013,2023-03-01,6000
E09000014,2023-03-01,12450
E09000015,2023-03-01,6090
E09000016,2023-03-01,6300
E09000017,2023-03-01,7920
E09000018,2023-03-01,9575
E09000019,2023-03-01,8435
E09000020,2023-03-01,3360
E09000021,2023-03-01,2925
E09000022,2023-03-01,12350
E09000023,2023-03-01,12115
E09000024,2023-03-01,5635
E09000025,2023-03-01,15675
E09000026,2023-03-01,9490
E09000027,2023-03-01,2990
E09000028,2023-03-01,11455
E09000029,2023-03-01,3840
E09000030,2023-03-01,11945
E09000031,2023-03-01,10775
E09000032,2023-03-01,7740
E09000033,2023-03-01,6095
N09000001,2023-03-01,2205
N09000002,2023-03-01,3615
N09000003,2023-03-01,9275
N09000004,2023-03-01,2760
N09000005,2023-03-01,4555
N09000006,2023-03-01,1675
N09000007,2023-03-01,1695
N09000008,2023-03-01,2595
N09000009,2023-03-01,1985
N09000010,2023-03-01,3200
N09000011,2023-03-01,2615
S12000005,2023-03-01,1220
S12000006,2023-03-01,2585
S12000008,2023-03-01,3305
S12000010,2023-03-01,1570
S12000011,2023-03-01,1030
S12000013,2023-03-01,315
S12000014,2023-03-01,3175
S12000017,2023-03-01,3710
S12000018,2023-03-01,1780
S12000019,2023-03-01,1375
S12000020,2023-03-01,1400
S12000021,2023-03-01,3695
S12000023,2023-03-01,245
S12000026,2023-03-01,2045
S12000027,2023-03-01,255
S12000028,2023-03-01,2490
S12000029,2023-03-01,6480
S12000030,2023-03-01,1490
S12000033,2023-03-01,5020
S12000034,2023-03-01,3170
S12000035,2023-03-01,1505
S12000036,2023-03-01,8730
S12000038,2023-03-01,3825
S12000039,2023-03-01,2595
S12000040,2023-03-01,3235
S12000041,2023-03-01,2070
S12000042,2023-03-01,4350
S12000045,2023-03-01,1275
S12000047,2023-03-01,8335
S12000048,2023-03-01,2200
S12000049,2023-03-01,21910
S12000050,2023-03-01,7670
W06000001,2023-03-01,1435
W06000002,2023-03-01,2130
W06000003,2023-03-01,2395
W06000004,2023-03-01,2075
W06000005,2023-03-01,2810
W06000006,2023-03-01,2590
W06000008,2023-03-01,1175
W06000009,2023-03-01,2385
W06000010,2023-03-01,3090
W06000011,2023-03-01,5465
W06000012,2023-03-01,2785
W06000013,2023-03-01,2660
W06000014,2023-03-01,2385
W06000015,2023-03-01,9320
