feature,missing_rate,nunique_train,target_corr,abs_target_corr,spearman_target_corr,abs_spearman_target_corr,univariate_f,univariate_p,group,intended_type,protected_feature,kept_after_correlation_pruning,quick_xgb_gain,quick_xgb_weight,quick_xgb_gain_positive,abs_target_corr_rank_pct,abs_spearman_target_corr_rank_pct,univariate_f_rank_pct,quick_xgb_gain_rank_pct,combined_selection_score,selected_final,selection_mode
house_price_index_yoy_pct_lag2q,0.0512872491384553,4610,0.06158424357306596,0.06158424357306596,0.0735191170265598,0.0735191170265598,18.772601895124225,1.5019552731307765e-05,house price / housing,float32_numeric,False,True,0.4430176615715027,2.0,True,0.9350073855243722,0.930576070901034,0.9350073855243722,0.7607090103397341,4.3220088626292466,True,auto_quick_xgb_plus_target_corr
average_house_price_qoq_pct_lag8q,0.0512872491384553,4680,0.008909198567296425,0.008909198567296425,0.004858827057782202,0.004858827057782202,0.3914233708067193,0.5315811195292961,house price / housing,float32_numeric,False,True,0.436807245016098,1.0,True,0.5361890694239291,0.2983751846381093,0.5361890694239291,0.7592319054652881,2.8892171344165436,True,auto_quick_xgb_plus_target_corr
average_house_price_monthly_change_qoq_pct_lag1q,0.05959862152848165,2082,-0.004532344121843493,0.004532344121843493,0.02187007741837697,0.02187007741837697,0.1012953891349618,0.7502940980289902,house price / housing,float32_numeric,False,True,0.4352726936340332,2.0,True,0.3308714918759232,0.7355982274741507,0.3308714918759232,0.757754800590842,2.9128508124076813,True,auto_quick_xgb_plus_target_corr
income_yoy_pct_lag4q,0.04317859314818569,1432,0.027931179816203106,0.027931179816203106,0.04023862492336132,0.04023862492336132,3.849927147783653,0.04980431314852791,income / affordability,float32_numeric,False,True,0.4221511781215668,4.0,True,0.8124076809453471,0.8197932053175776,0.8124076809453471,0.7562776957163959,3.957163958641064,True,auto_quick_xgb_plus_target_corr
average_house_price_monthly_change_qoq_pct_lag8q,0.06101763632677883,1896,-0.0053623106736768135,0.0053623106736768135,0.0007957162470859712,0.0007957162470859712,0.14179190401531805,0.7065222773938978,house price / housing,float32_numeric,False,True,0.4033571481704712,1.0,True,0.3825701624815362,0.056129985228951254,0.3825701624815362,0.7548005908419497,2.3308714918759232,True,auto_quick_xgb_plus_target_corr
brent_oil_price_qoq_pct_lag8q,0.03790796675451044,23,-0.01006984992852714,0.01006984992852714,0.010827525085643771,0.010827525085643771,0.5000633657262505,0.47950569781802366,oil / energy proxy,float32_numeric,False,True,0.38921403884887695,1.0,True,0.5701624815361891,0.5243722304283605,0.5701624815361891,0.7533234859675036,3.1713441654357455,True,auto_quick_xgb_plus_target_corr
homelessness_total_assessments_lag4q,0.20616257855260492,776,0.014872208024597365,0.014872208024597365,0.01101424991651622,0.01101424991651622,1.090892546617856,0.2963247329244438,target history,float32_numeric,False,True,0.36770278215408325,1.0,True,0.6765140324963073,0.5280649926144756,0.6765140324963073,0.7518463810930576,3.3847858197932053,True,auto_quick_xgb_plus_target_corr
homelessness_relief_lag8q,0.4443543482667748,455,0.012165880593005881,0.012165880593005881,-0.00654749454053345,0.00654749454053345,0.7299386933657852,0.39294456558451724,target history,float32_numeric,False,True,0.3644104599952698,1.0,True,0.6233382570162481,0.3700147710487445,0.6233382570162481,0.7503692762186115,3.117429837518464,True,auto_quick_xgb_plus_target_corr
private_rental_price_annual_change_yoy_pct_lag1q,0.08108655990269613,4533,-0.020420909757838845,0.020420909757838845,0.015020646060036022,0.015020646060036022,2.057151701515602,0.15155652471805914,rent,float32_numeric,False,True,0.3625565767288208,1.0,True,0.7562776957163959,0.6425406203840472,0.7562776957163959,0.7488921713441654,3.65288035450517,True,auto_quick_xgb_plus_target_corr
gbp_index_yoy_pct_lag1q,0.023109669572268395,25,-0.008135140145701082,0.008135140145701082,-0.030007141365863216,0.030007141365863216,0.32635766960830725,0.5678377721783988,market / FX,float32_numeric,False,True,0.3367908000946045,1.0,True,0.51698670605613,0.7858197932053176,0.51698670605613,0.7474150664697193,3.3146233382570163,True,auto_quick_xgb_plus_target_corr
unemployment_count_yoy_pct_lag8q,0.6233529292519765,1853,0.022826306848005677,0.022826306848005677,0.014250544034182128,0.014250544034182128,2.570589022413877,0.10893123488659776,unemployment,float32_numeric,False,True,0.3143014907836914,1.0,True,0.7828655834564254,0.6248153618906942,0.7828655834564254,0.7459379615952733,3.682422451994092,True,auto_quick_xgb_plus_target_corr
average_private_rental_price_yoy_pct_lag4q,0.08108655990269613,4422,0.020049993958732748,0.020049993958732748,0.018835312170386333,0.018835312170386333,1.98307033169228,0.15913037027827565,rent,float32_numeric,False,True,0.29033732414245605,1.0,True,0.7474150664697193,0.6957163958641064,0.7474150664697193,0.7444608567208272,3.679468242245199,True,auto_quick_xgb_plus_target_corr
unemployment_per_1000_qoq_pct_lag2q,0.6233529292519765,1857,-0.061563842251820065,0.061563842251820065,-0.01858057129496923,0.01858057129496923,18.760118855267233,1.5117810237182334e-05,unemployment,float32_numeric,False,True,0.28871166706085205,1.0,True,0.9320531757754801,0.691285081240768,0.9320531757754801,0.7429837518463811,4.041358936484491,True,auto_quick_xgb_plus_target_corr
private_rental_price_index_yoy_pct_lag1q,0.08108655990269613,4533,0.043946300193411544,0.043946300193411544,0.048273483064258174,0.048273483064258174,9.541555759751612,0.0020198930997903943,rent,float32_numeric,False,True,0.2790130078792572,2.0,True,0.8729689807976366,0.8419497784342689,0.8729689807976366,0.741506646971935,4.070901033973412,True,auto_quick_xgb_plus_target_corr
international_net_migration_yoy_pct_lag8q,0.04642205554429353,1365,0.003526711579672446,0.003526711579672446,0.025227591082664397,0.025227591082664397,0.061331034722588364,0.8044147319736846,migration,float32_numeric,False,True,0.2540518641471863,2.0,True,0.26292466765140327,0.7533234859675036,0.26292466765140327,0.740029542097489,2.7592319054652883,True,auto_quick_xgb_plus_target_corr
computed_homelessness_rate_per_1000_lag8q,0.34765862558280963,3173,0.011829921580036424,0.011829921580036424,0.00426554069202669,0.00426554069202669,0.6901754648889628,0.4061449274020037,target history,float32_numeric,False,True,0.2508027255535126,1.0,True,0.6189069423929099,0.2621861152141802,0.6189069423929099,0.7385524372230429,2.977104874446086,True,auto_quick_xgb_plus_target_corr
house_price_to_income_yoy_pct_lag8q,0.0512872491384553,4680,0.02080543273155876,0.02080543273155876,0.01737620440955228,0.01737620440955228,2.1353867359692753,0.14399787598432745,house price / housing,float32_numeric,False,True,0.24520713090896606,1.0,True,0.757754800590842,0.6750369276218612,0.757754800590842,0.7370753323485968,3.664697193500739,True,auto_quick_xgb_plus_target_corr
house_price_to_income_lag1q,0.2227853233326576,3833,0.01471334035636492,0.01471334035636492,0.013603307111331729,0.013603307111331729,1.0677057771772025,0.3015149062477201,house price / housing,float32_numeric,True,True,0.23663371801376343,2.0,True,0.672082717872969,0.6011816838995568,0.672082717872969,0.7355982274741507,3.4165435745937964,True,auto_quick_xgb_plus_target_corr
house_sales_volume_yoy_pct_lag2q,0.0512872491384553,4581,-0.003710511562984531,0.003710511562984531,0.033482920762896426,0.033482920762896426,0.06789043017552131,0.7944443229925261,house price / housing,float32_numeric,False,True,0.2005985975265503,1.0,True,0.2717872968980798,0.7976366322008862,0.2717872968980798,0.7341211225997046,2.809453471196455,True,auto_quick_xgb_plus_target_corr
internal_net_migration_lag2q,0.04378674234745591,1279,-0.007749673759356208,0.007749673759356208,-0.0032065394741705587,0.0032065394741705587,0.2961610399641826,0.5863237798713617,migration,float32_numeric,False,True,0.19540029764175415,2.0,True,0.49926144756277696,0.19940915805022155,0.49926144756277696,0.7326440177252584,2.6632200886262924,True,auto_quick_xgb_plus_target_corr
population_qoq_pct_lag8q,0.04317859314818569,1103,0.11715142232447505,0.11715142232447505,0.15306131408591675,0.15306131408591675,68.61702260695229,1.5251501773334027e-16,population / scale,float32_numeric,False,True,0.0,0.0,False,0.983751846381093,0.983751846381093,0.983751846381093,0.3663220088626292,3.6838995568685373,True,auto_quick_xgb_plus_target_corr
year,0.0,5,0.1166251781236053,0.1166251781236053,0.1280144575402299,0.1280144575402299,67.99347062810895,2.0833693341370313e-16,time / policy,int16_time,False,True,0.0,0.0,False,0.982274741506647,0.9793205317577548,0.982274741506647,0.3663220088626292,3.676514032496307,True,auto_quick_xgb_plus_target_corr
uk_bank_rate_qoq_pct_lag4q,0.022501520372998175,11,0.10389483045769292,0.10389483045769292,0.014900081366689494,0.014900081366689494,53.80668022229349,2.57304740895678e-13,interest rate,float32_numeric,False,True,0.0,0.0,False,0.9807976366322009,0.6410635155096012,0.9807976366322009,0.3663220088626292,3.3353028064992616,True,auto_quick_xgb_plus_target_corr
lad_E09000018,0.0,2,0.0917858383976876,0.0917858383976876,0.024628228725358723,0.024628228725358723,41.8948495133022,1.0566865115162703e-10,LAD fixed effect,int8_dummy,False,True,0.0,0.0,False,0.9748892171344166,0.7503692762186115,0.9748892171344166,0.3663220088626292,3.4327917282127025,True,auto_quick_xgb_plus_target_corr
population_qoq_pct_lag1q,0.04378674234745591,1108,-0.08949151442149288,0.08949151442149288,-0.14186735039767745,0.14186735039767745,39.809879943391024,3.044242092241862e-10,population / scale,float32_numeric,False,True,0.0,0.0,False,0.9734121122599705,0.982274741506647,0.9734121122599705,0.3663220088626292,3.6617429837518465,True,auto_quick_xgb_plus_target_corr
cpi_00_all_items_qoq_pct_lag4q,0.022501520372998175,25,-0.08615640653958699,0.08615640653958699,-0.11694583459851762,0.11694583459851762,36.87617918184344,1.353103887843352e-09,CPI total,float32_numeric,False,True,0.0,0.0,False,0.9719350073855244,0.9734121122599705,0.9719350073855244,0.3663220088626292,3.649926144756278,True,auto_quick_xgb_plus_target_corr
cost_of_living_shock_2022plus,0.0,2,0.08395623731721069,0.08395623731721069,0.09309595073597647,0.09309595073597647,35.00362034821393,3.513079285579191e-09,time / policy,int8_binary,False,True,0.0,0.0,False,0.9704579025110783,0.9615952732644018,0.9704579025110783,0.3663220088626292,3.6351550960118173,True,auto_quick_xgb_plus_target_corr
income_qoq_pct_lag1q,0.2152848165416582,831,-0.07954506311688417,0.07954506311688417,-0.11273636398311179,0.11273636398311179,31.399169192790115,2.2148435253043864e-08,income / affordability,float32_numeric,False,True,0.0,0.0,False,0.96602658788774,0.9704579025110783,0.96602658788774,0.3663220088626292,3.6351550960118164,True,auto_quick_xgb_plus_target_corr
quarter_index,0.0,17,0.0745240633372912,0.0745240633372912,0.0790020209122635,0.0790020209122635,27.538911997681712,1.6041779706439026e-07,time / policy,int16_time,True,True,0.0,0.0,False,0.9556868537666174,0.9453471196454948,0.9556868537666174,0.3663220088626292,3.5893648449039883,True,auto_quick_xgb_plus_target_corr
uk_bank_rate_yoy_pct_lag1q,0.023109669572268395,16,0.07191547894018821,0.07191547894018821,0.06258877902684762,0.06258877902684762,25.634903383335544,4.27526766742547e-07,interest rate,float32_numeric,False,True,0.0,0.0,False,0.9527326440177253,0.9039881831610044,0.9527326440177253,0.3663220088626292,3.542097488921713,True,auto_quick_xgb_plus_target_corr
population_qoq_pct_lag2q,0.04378674234745591,1114,0.06939278575178431,0.06939278575178431,0.11454980299788806,0.11454980299788806,23.859425513237646,1.0691162706086239e-06,population / scale,float32_numeric,False,True,0.0,0.0,False,0.9512555391432792,0.9719350073855244,0.9512555391432792,0.3663220088626292,3.607090103397341,True,auto_quick_xgb_plus_target_corr
house_price_index_lag1q,0.0512872491384553,913,0.06870949352169924,0.06870949352169924,0.07281406746840045,0.07281406746840045,23.389646270899966,1.3631438797716152e-06,house price / housing,float32_numeric,True,True,0.0,0.0,False,0.9497784342688331,0.9283604135893648,0.9497784342688331,0.3663220088626292,3.5605612998522895,True,auto_quick_xgb_plus_target_corr
log1p_house_price_index_lag1q,0.0512872491384553,913,0.06780368557469395,0.06780368557469395,0.07281406746840045,0.07281406746840045,22.77418310084078,1.8746083728159594e-06,house price / housing,float32_numeric,True,True,0.0,0.0,False,0.948301329394387,0.9283604135893648,0.948301329394387,0.3663220088626292,3.5576070901033976,True,auto_quick_xgb_plus_target_corr
log1p_cpi_00_all_items_lag1q,0.000608149199270221,28,0.06758514646944751,0.06758514646944751,0.07852787661400816,0.07852787661400816,22.626939476972783,2.0231892318990983e-06,CPI total,float32_numeric,True,True,0.0,0.0,False,0.946824224519941,0.9431314623338257,0.946824224519941,0.3663220088626292,3.569423929098966,True,auto_quick_xgb_plus_target_corr
cpi_00_all_items_lag1q,0.000608149199270221,28,0.0667364912481761,0.0667364912481761,0.07852787661400816,0.07852787661400816,22.059735683514443,2.7147292205052955e-06,CPI total,float32_numeric,True,True,0.0,0.0,False,0.9438700147710487,0.9431314623338257,0.9438700147710487,0.3663220088626292,3.5635155096011815,True,auto_quick_xgb_plus_target_corr
cpi_00_all_items_yoy_pct_lag1q,0.023109669572268395,25,0.06656321613615138,0.06656321613615138,0.06016586648688085,0.06016586648688085,21.94482314004498,2.8814590270087003e-06,CPI total,float32_numeric,False,True,0.0,0.0,False,0.9409158050221565,0.8995568685376661,0.9409158050221565,0.3663220088626292,3.5140324963072374,True,auto_quick_xgb_plus_target_corr
log1p_house_price_index_lag2q,0.0512872491384553,927,0.06627832413342531,0.06627832413342531,0.06992761681618732,0.06992761681618732,21.756549452273013,3.1771413317013646e-06,house price / housing,float32_numeric,True,True,0.0,0.0,False,0.9394387001477105,0.9254062038404727,0.9394387001477105,0.3663220088626292,3.5369276218611523,True,auto_quick_xgb_plus_target_corr
private_rental_price_index_lag1q,0.08108655990269613,4532,0.06593033991518599,0.06593033991518599,0.0695983243241459,0.0695983243241459,21.52769553206025,3.5778785582308055e-06,rent,float32_numeric,True,True,0.0,0.0,False,0.9379615952732644,0.9231905465288035,0.9379615952732644,0.3663220088626292,3.5317577548005907,True,auto_quick_xgb_plus_target_corr
house_price_index_lag4q,0.0512872491384553,961,0.057034998414909575,0.057034998414909575,0.055218330955817546,0.055218330955817546,16.092848731681666,6.120431845810325e-05,house price / housing,float32_numeric,True,True,0.0,0.0,False,0.914327917282127,0.879615952732644,0.914327917282127,0.3663220088626292,3.440915805022156,True,auto_quick_xgb_plus_target_corr
log1p_house_price_index_lag4q,0.0512872491384553,961,0.05703302214291181,0.05703302214291181,0.055218330955817546,0.055218330955817546,16.09172987189879,6.124037139674322e-05,house price / housing,float32_numeric,True,True,0.0,0.0,False,0.912850812407681,0.879615952732644,0.912850812407681,0.3663220088626292,3.437961595273264,True,auto_quick_xgb_plus_target_corr
private_rental_price_index_lag4q,0.08108655990269613,4531,0.05646653494102382,0.05646653494102382,0.057675171893043636,0.057675171893043636,15.77263400450014,7.244609362849235e-05,rent,float32_numeric,True,True,0.0,0.0,False,0.9098966026587888,0.8877400295420975,0.9098966026587888,0.3663220088626292,3.4401772525849337,True,auto_quick_xgb_plus_target_corr
cpi_00_all_items_yoy_pct_lag8q,0.04946280154064464,20,-0.05630881607929012,0.05630881607929012,-0.07675203905333841,0.07675203905333841,15.684366882051235,7.589536066183166e-05,CPI total,float32_numeric,False,True,0.0,0.0,False,0.9084194977843427,0.9394387001477105,0.9084194977843427,0.3663220088626292,3.4889217134416546,True,auto_quick_xgb_plus_target_corr
private_rental_price_index_qoq_pct_lag1q,0.08108655990269613,4533,0.055554986136314086,0.055554986136314086,0.061175347210962044,0.061175347210962044,15.265939958376505,9.463599516619178e-05,rent,float32_numeric,False,True,0.0,0.0,False,0.9054652880354506,0.9025110782865583,0.9054652880354506,0.3663220088626292,3.4460856720827175,True,auto_quick_xgb_plus_target_corr
uk_bank_rate_yoy_pct_lag8q,0.04946280154064464,11,-0.053812975894526126,0.053812975894526126,-0.0759031189916806,0.0759031189916806,14.320839972582796,0.00015597794947900422,interest rate,float32_numeric,False,True,0.0,0.0,False,0.8995568685376661,0.9379615952732644,0.8995568685376661,0.3663220088626292,3.469719350073855,True,auto_quick_xgb_plus_target_corr
uk_bank_rate_yoy_pct_lag2q,0.027772146766673424,15,0.053063649370618346,0.053063649370618346,0.029427493600771876,0.029427493600771876,13.923673206754907,0.00019252759400645278,interest rate,float32_numeric,False,True,0.0,0.0,False,0.8980797636632201,0.7799113737075333,0.8980797636632201,0.3663220088626292,3.3087149187592315,True,auto_quick_xgb_plus_target_corr
brent_oil_price_lag1q,0.000608149199270221,30,0.052996863424966845,0.052996863424966845,0.06824831244006274,0.06824831244006274,13.888547918270344,0.0001961489935946435,oil / energy proxy,float32_numeric,True,True,0.0,0.0,False,0.896602658788774,0.9194977843426884,0.896602658788774,0.3663220088626292,3.4453471196454943,True,auto_quick_xgb_plus_target_corr
uk_bank_rate_qoq_pct_lag2q,0.01277113318467464,13,0.05213176179989791,0.05213176179989791,0.039693858869744636,0.039693858869744636,13.437599863015416,0.0002492261672056365,interest rate,float32_numeric,False,True,0.0,0.0,False,0.8936484490398818,0.8183161004431314,0.8936484490398818,0.3663220088626292,3.3382570162481535,True,auto_quick_xgb_plus_target_corr
gbp_index_lag1q,0.000608149199270221,29,0.05169484719114413,0.05169484719114413,0.07907851853176424,0.07907851853176424,13.21270254312417,0.0002808925798891975,market / FX,float32_numeric,False,True,0.0,0.0,False,0.8921713441654358,0.9497784342688331,0.8921713441654358,0.3663220088626292,3.466765140324963,True,auto_quick_xgb_plus_target_corr
private_rental_price_index_lag8q,0.08108655990269613,4531,0.049493731664619935,0.049493731664619935,0.04939287863905116,0.04939287863905116,12.108784973267804,0.0005061918907955544,rent,float32_numeric,True,True,0.0,0.0,False,0.8892171344165436,0.844903988183161,0.8892171344165436,0.3663220088626292,3.355982274741507,True,auto_quick_xgb_plus_target_corr
cpi_00_all_items_lag2q,0.006689641191972431,27,0.04616803007055428,0.04616803007055428,0.07907816083773352,0.07907816083773352,10.532812953811023,0.0011805670390204435,CPI total,float32_numeric,True,True,0.0,0.0,False,0.8759231905465288,0.947562776957164,0.8759231905465288,0.3663220088626292,3.43205317577548,True,auto_quick_xgb_plus_target_corr
brent_oil_price_qoq_pct_lag4q,0.022501520372998175,26,0.045077481402798526,0.045077481402798526,0.09882593038409322,0.09882593038409322,10.04009133240934,0.0015410580093950946,oil / energy proxy,float32_numeric,False,True,0.0,0.0,False,0.8744460856720827,0.9645494830132939,0.8744460856720827,0.3663220088626292,3.4460856720827175,True,auto_quick_xgb_plus_target_corr
brent_oil_price_yoy_pct_lag1q,0.023109669572268395,25,0.043227346141655396,0.043227346141655396,0.07583859110066149,0.07583859110066149,9.231333335254833,0.0023915447501511073,oil / energy proxy,float32_numeric,False,True,0.0,0.0,False,0.8670605612998523,0.9364844903988183,0.8670605612998523,0.3663220088626292,3.4032496307237814,True,auto_quick_xgb_plus_target_corr
gbp_index_lag8q,0.03425907155888912,24,0.03912494320749227,0.03912494320749227,0.04383673158258109,0.04383673158258109,7.559755563695852,0.0059903580572963,market / FX,float32_numeric,False,True,0.0,0.0,False,0.8581979320531757,0.8242245199409158,0.8581979320531757,0.3663220088626292,3.2732644017725256,True,auto_quick_xgb_plus_target_corr
ftse_100_lag4q,0.01763632677883641,27,-0.03842034740748703,0.03842034740748703,-0.015512916922833062,0.015512916922833062,7.289523214570675,0.006959461227990756,market / FX,float32_numeric,False,True,0.0,0.0,False,0.8567208271787297,0.6469719350073855,0.8567208271787297,0.3663220088626292,3.0930576070901035,True,auto_quick_xgb_plus_target_corr
brent_oil_price_lag8q,0.03425907155888912,24,-0.038396308156705444,0.038396308156705444,-0.05086238712078828,0.05086238712078828,7.280390631873064,0.006994877854306132,oil / energy proxy,float32_numeric,True,True,0.0,0.0,False,0.8552437223042836,0.8574593796159528,0.8552437223042836,0.3663220088626292,3.300590841949778,True,auto_quick_xgb_plus_target_corr
brent_oil_price_yoy_pct_lag4q,0.03486722075815934,23,0.03760089849317062,0.03760089849317062,0.027358575409387603,0.027358575409387603,6.981454307873232,0.008261884624312236,oil / energy proxy,float32_numeric,False,True,0.0,0.0,False,0.8537666174298375,0.7666174298375185,0.8537666174298375,0.3663220088626292,3.2067946824224514,True,auto_quick_xgb_plus_target_corr
log1p_cpi_00_all_items_lag8q,0.03425907155888912,22,0.03712413322355032,0.03712413322355032,0.06616372262448642,0.06616372262448642,6.805289512761548,0.009116255120177809,CPI total,float32_numeric,True,True,0.0,0.0,False,0.8522895125553914,0.9165435745937962,0.8522895125553914,0.3663220088626292,3.3537666174298373,True,auto_quick_xgb_plus_target_corr
house_price_index_lag8q,0.0512872491384553,867,0.03685556578580847,0.03685556578580847,0.03546644764758923,0.03546644764758923,6.7070490929258195,0.009631496395830665,house price / housing,float32_numeric,True,True,0.0,0.0,False,0.8508124076809453,0.8028064992614475,0.8508124076809453,0.3663220088626292,3.2370753323485966,True,auto_quick_xgb_plus_target_corr
cpi_00_all_items_lag8q,0.03425907155888912,22,0.03625731212055434,0.03625731212055434,0.06616372262448642,0.06616372262448642,6.490789259865782,0.01087357120424197,CPI total,float32_numeric,True,True,0.0,0.0,False,0.8478581979320532,0.9165435745937962,0.8478581979320532,0.3663220088626292,3.3449039881831606,True,auto_quick_xgb_plus_target_corr
log1p_brent_oil_price_lag8q,0.03425907155888912,24,-0.03575764966613415,0.03575764966613415,-0.05086238712078828,0.05086238712078828,6.312895219904613,0.012017957162791556,oil / energy proxy,float32_numeric,True,True,0.0,0.0,False,0.8463810930576071,0.8574593796159528,0.8463810930576071,0.3663220088626292,3.2828655834564255,True,auto_quick_xgb_plus_target_corr
brent_oil_price_qoq_pct_lag2q,0.01277113318467464,28,-0.03487406698925464,0.03487406698925464,-0.019572448261106434,0.019572448261106434,6.004387443318615,0.014304854225392901,oil / energy proxy,float32_numeric,False,True,0.0,0.0,False,0.8404726735598228,0.7045790251107829,0.8404726735598228,0.3663220088626292,3.118168389955687,True,auto_quick_xgb_plus_target_corr
house_price_to_income_qoq_pct_lag2q,0.1664301642002838,4112,0.03162370280841115,0.03162370280841115,0.05245053962247547,0.05245053962247547,4.936225369130663,0.02634463316046474,house price / housing,float32_numeric,False,True,0.0,0.0,False,0.8375184638109305,0.8641063515509602,0.8375184638109305,0.3663220088626292,3.2717872968980792,True,auto_quick_xgb_plus_target_corr
log1p_cpi_00_all_items_lag4q,0.01763632677883641,25,0.03145710576703518,0.03145710576703518,0.06470086846052293,0.06470086846052293,4.88430185943532,0.02714775706996259,CPI total,float32_numeric,True,True,0.0,0.0,False,0.8330871491875923,0.9121122599704579,0.8330871491875923,0.3663220088626292,3.310930576070901,True,auto_quick_xgb_plus_target_corr
private_rental_price_index_yoy_pct_lag2q,0.08108655990269613,4533,0.03116106869928626,0.03116106869928626,0.03925510992547817,0.03925510992547817,4.79271495514139,0.028627061435656014,rent,float32_numeric,False,True,0.0,0.0,False,0.8316100443131462,0.8168389955686853,0.8316100443131462,0.3663220088626292,3.212703101920236,True,auto_quick_xgb_plus_target_corr
cpi_00_all_items_lag4q,0.01763632677883641,25,0.03031406820649816,0.03031406820649816,0.06470086846052293,0.06470086846052293,4.535474448948647,0.03324864032378964,CPI total,float32_numeric,True,True,0.0,0.0,False,0.8242245199409158,0.9121122599704579,0.8242245199409158,0.3663220088626292,3.2932053175775478,True,auto_quick_xgb_plus_target_corr
brent_oil_price_lag2q,0.006689641191972431,29,0.029908796726984904,0.029908796726984904,0.03658147605630772,0.03658147605630772,4.414906909590518,0.03567684895911566,oil / energy proxy,float32_numeric,True,True,0.0,0.0,False,0.8227474150664698,0.808714918759232,0.8227474150664698,0.3663220088626292,3.18685376661743,True,auto_quick_xgb_plus_target_corr
uk_bank_rate_lag1q,0.000608149199270221,14,0.02963437003404336,0.02963437003404336,0.026561432869183943,0.026561432869183943,4.334190188346532,0.03740562955569553,interest rate,float32_numeric,True,True,0.0,0.0,False,0.8212703101920237,0.7621861152141802,0.8212703101920237,0.3663220088626292,3.137370753323486,True,auto_quick_xgb_plus_target_corr
unemployment_per_1000_qoq_pct_lag1q,0.6233529292519765,1858,0.028578210756330387,0.028578210756330387,-0.052546966633346424,0.052546966633346424,4.030509148967028,0.04473891205778259,unemployment,float32_numeric,False,True,0.0,0.0,False,0.8168389955686853,0.8655834564254062,0.8168389955686853,0.3663220088626292,3.231905465288035,True,auto_quick_xgb_plus_target_corr
unemployment_per_1000_lag8q,0.6233529292519765,1854,0.02822969984259199,0.02822969984259199,0.0357926415262446,0.0357926415262446,3.9327266178246014,0.04741049661918819,unemployment,float32_numeric,True,True,0.0,0.0,False,0.8153618906942393,0.8057607090103397,0.8153618906942393,0.3663220088626292,3.1691285081240768,True,auto_quick_xgb_plus_target_corr
log1p_brent_oil_price_lag2q,0.006689641191972431,29,0.02802943912718746,0.02802943912718746,0.03658147605630772,0.03658147605630772,3.877083504882584,0.04900542968764182,oil / energy proxy,float32_numeric,True,True,0.0,0.0,False,0.8138847858197932,0.808714918759232,0.8138847858197932,0.3663220088626292,3.1691285081240768,True,auto_quick_xgb_plus_target_corr
ftse_100_yoy_pct_lag4q,0.03486722075815934,23,0.02770553686546622,0.02770553686546622,0.019785406827388455,0.019785406827388455,3.787927288444219,0.05168026400018884,market / FX,float32_numeric,False,True,0.0,0.0,False,0.810930576070901,0.707533234859675,0.810930576070901,0.3663220088626292,3.062038404726736,True,auto_quick_xgb_plus_target_corr
brent_oil_price_yoy_pct_lag8q,0.04946280154064464,20,-0.026703169790202933,0.026703169790202933,-0.025570573053116993,0.025570573053116993,3.518604267534311,0.06074256405007466,oil / energy proxy,float32_numeric,False,True,0.0,0.0,False,0.8050221565731167,0.7548005908419497,0.8050221565731167,0.3663220088626292,3.097488921713442,True,auto_quick_xgb_plus_target_corr
uk_bank_rate_qoq_pct_lag8q,0.03790796675451044,10,-0.026043786539540793,0.026043786539540793,-0.04680676076993923,0.04680676076993923,3.3468629544374013,0.06739357096521058,interest rate,float32_numeric,False,True,0.0,0.0,False,0.7976366322008862,0.8375184638109305,0.7976366322008862,0.3663220088626292,3.1654357459379616,True,auto_quick_xgb_plus_target_corr
log1p_unemployment_per_1000_lag8q,0.6233529292519765,1854,0.02407207565712774,0.02407207565712774,0.0357926415262446,0.0357926415262446,2.8589977478210384,0.09092729497015314,unemployment,float32_numeric,True,True,0.0,0.0,False,0.7917282127031019,0.8057607090103397,0.7917282127031019,0.3663220088626292,3.1218611521418023,True,auto_quick_xgb_plus_target_corr
ftse_100_lag2q,0.006689641191972431,29,-0.023984260245477475,0.023984260245477475,-0.024254256547325513,0.024254256547325513,2.8381644497544336,0.09211259286487414,market / FX,float32_numeric,False,True,0.0,0.0,False,0.7902511078286558,0.7488921713441654,0.7902511078286558,0.3663220088626292,3.062038404726735,True,auto_quick_xgb_plus_target_corr
uk_bank_rate_yoy_pct_lag4q,0.03486722075815934,12,0.023088021641834097,0.023088021641834097,-0.015701751277108916,0.015701751277108916,2.6299046898081695,0.10493194112080162,interest rate,float32_numeric,False,True,0.0,0.0,False,0.7872968980797637,0.6514032496307238,0.7872968980797637,0.3663220088626292,2.9586410635155094,True,auto_quick_xgb_plus_target_corr
average_house_price_lag2q,0.0512872491384553,4673,0.0227801202174346,0.0227801202174346,0.01645612381944281,0.01645612381944281,2.5601915181932258,0.1096493697661243,house price / housing,float32_numeric,True,True,0.0,0.0,False,0.7799113737075333,0.6624815361890695,0.7799113737075333,0.3663220088626292,2.9549483013293942,True,auto_quick_xgb_plus_target_corr
average_private_rental_price_lag1q,0.08108655990269613,2451,0.02275031900209365,0.02275031900209365,0.013972334747570717,0.013972334747570717,2.5534938892148578,0.11011471746641724,rent,float32_numeric,True,True,0.0,0.0,False,0.7784342688330872,0.619645494830133,0.7784342688330872,0.3663220088626292,2.909158050221566,True,auto_quick_xgb_plus_target_corr
gbp_index_lag2q,0.006689641191972431,28,-0.022461375624148107,0.022461375624148107,-0.018298777043947737,0.018298777043947737,2.489011289914538,0.11470787012430997,market / FX,float32_numeric,False,True,0.0,0.0,False,0.7754800590841949,0.6838995568685377,0.7754800590841949,0.3663220088626292,2.967503692762186,True,auto_quick_xgb_plus_target_corr
